,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
87,강남구,1168010700,신사동,남성,70대 이상,1725.5400745138888
88,강남구,1168010700,신사동,여성,10대 ,1853.4678461805554
89,강남구,1168010700,신사동,여성,10대 미만,1151.3281983333334
90,강남구,1168010700,신사동,여성,20대 ,4864.365198333334
91,강남구,1168010700,신사동,여성,30대 ,4771.2938325000005
92,강남구,1168010700,신사동,여성,40대 ,3698.9473383333334
93,강남구,1168010700,신사동,여성,50대 ,2638.169637013889
94,강남구,1168010700,신사동,여성,60대 ,2264.952935625
95,강남구,1168010700,신사동,여성,70대 이상,2758.393693958333
96,강남구,1168010800,논현동,남성,10대 ,1830.3108213888888
97,강남구,1168010800,논현동,남성,10대 미만,1371.688832361111
98,강남구,1168010800,논현동,남성,20대 ,8398.084947777777
99,강남구,1168010800,논현동,남성,30대 ,12877.273915833333
100,강남구,1168010800,논현동,남성,40대 ,10216.093247777777
101,강남구,1168010800,논현동,남성,50대 ,5511.48421875
102,강남구,1168010800,논현동,남성,60대 ,3251.6267618055554
103,강남구,1168010800,논현동,남성,70대 이상,2720.9872708333332
104,강남구,1168010800,논현동,여성,10대 ,1934.939627361111
105,강남구,1168010800,논현동,여성,10대 미만,1232.633625
106,강남구,1168010800,논현동,여성,20대 ,12574.933437361111
107,강남구,1168010800,논현동,여성,30대 ,12285.75943986111
108,강남구,1168010800,논현동,여성,40대 ,7111.242252777778
109,강남구,1168010800,논현동,여성,50대 ,4692.7008772222225
110,강남구,1168010800,논현동,여성,60대 ,4170.548048333333
111,강남구,1168010800,논현동,여성,70대 이상,3832.9209140277776
112,강남구,1168011000,압구정동,남성,10대 ,1471.4842596527778
113,강남구,1168011000,압구정동,남성,10대 미만,1003.1115336805556
114,강남구,1168011000,압구정동,남성,20대 ,2794.7545035416665
115,강남구,1168011000,압구정동,남성,30대 ,4212.079032569444
116,강남구,1168011000,압구정동,남성,40대 ,4106.694939305556
117,강남구,1168011000,압구정동,남성,50대 ,2744.910829097222
118,강남구,1168011000,압구정동,남성,60대 ,1714.971848958333
119,강남구,1168011000,압구정동,남성,70대 이상,1725.5400745138888
120,강남구,1168011000,압구정동,여성,10대 ,1853.4678461805554
121,강남구,1168011000,압구정동,여성,10대 미만,1151.3281983333334
122,강남구,1168011000,압구정동,여성,20대 ,4864.365198333334
123,강남구,1168011000,압구정동,여성,30대 ,4771.2938325000005
124,강남구,1168011000,압구정동,여성,40대 ,3698.9473383333334
125,강남구,1168011000,압구정동,여성,50대 ,2638.169637013889
126,강남구,1168011000,압구정동,여성,60대 ,2264.952935625
127,강남구,1168011000,압구정동,여성,70대 이상,2758.393693958333
128,강남구,1168011100,세곡동,남성,10대 ,731.5711656018519
129,강남구,1168011100,세곡동,남성,10대 미만,1079.2775713888889
130,강남구,1168011100,세곡동,남성,20대 ,648.1331585185185
131,강남구,1168011100,세곡동,남성,30대 ,1050.294533611111
132,강남구,1168011100,세곡동,남성,40대 ,1187.1354618055555
133,강남구,1168011100,세곡동,남성,50대 ,893.4041426388889
134,강남구,1168011100,세곡동,남성,60대 ,682.8903917592593
135,강남구,1168011100,세곡동,남성,70대 이상,651.4725668055556
136,강남구,1168011100,세곡동,여성,10대 ,824.9711706018519
137,강남구,1168011100,세곡동,여성,10대 미만,1118.5363597222222
138,강남구,1168011100,세곡동,여성,20대 ,786.2192798148149
139,강남구,1168011100,세곡동,여성,30대 ,1214.8513932407407
140,강남구,1168011100,세곡동,여성,40대 ,1256.8667058333333
141,강남구,1168011100,세곡동,여성,50대 ,957.7718315277779
142,강남구,1168011100,세곡동,여성,60대 ,919.8526096296296
143,강남구,1168011100,세곡동,여성,70대 이상,1030.99921375
144,강남구,1168011200,자곡동,남성,10대 ,731.5711656018519
145,강남구,1168011200,자곡동,남성,10대 미만,1079.2775713888889
146,강남구,1168011200,자곡동,남성,20대 ,648.1331585185185
147,강남구,1168011200,자곡동,남성,30대 ,1050.294533611111
148,강남구,1168011200,자곡동,남성,40대 ,1187.1354618055555
149,강남구,1168011200,자곡동,남성,50대 ,893.4041426388889
