,시군구명,법정동코드,법정동명,연령별,법정동단위 거주인구
0,강남구,1168010100,역삼동,10대,7057.0
1,강남구,1168010100,역삼동,10대 미만,3389.0
2,강남구,1168010100,역삼동,20대,12245.0
3,강남구,1168010100,역삼동,30대,14967.0
4,강남구,1168010100,역삼동,40대,14947.0
5,강남구,1168010100,역삼동,50대,9770.0
6,강남구,1168010100,역삼동,60대,5706.0
7,강남구,1168010100,역삼동,70대 이상,4944.0
8,강남구,1168010300,개포동,10대,5303.666666666667
9,강남구,1168010300,개포동,10대 미만,3603.1666666666665
10,강남구,1168010300,개포동,20대,6277.166666666667
11,강남구,1168010300,개포동,30대,6737.0
12,강남구,1168010300,개포동,40대,8440.166666666666
13,강남구,1168010300,개포동,50대,8475.333333333334
14,강남구,1168010300,개포동,60대,6997.5
15,강남구,1168010300,개포동,70대 이상,4890.333333333333
16,강남구,1168010400,청담동,10대,2265.0
17,강남구,1168010400,청담동,10대 미만,1888.0
18,강남구,1168010400,청담동,20대,3480.0
19,강남구,1168010400,청담동,30대,3981.0
20,강남구,1168010400,청담동,40대,4566.0
21,강남구,1168010400,청담동,50대,4022.0
22,강남구,1168010400,청담동,60대,3005.0
23,강남구,1168010400,청담동,70대 이상,2469.0
24,강남구,1168010500,삼성동,10대,4873.0
25,강남구,1168010500,삼성동,10대 미만,3019.0
26,강남구,1168010500,삼성동,20대,5666.0
27,강남구,1168010500,삼성동,30대,6796.0
28,강남구,1168010500,삼성동,40대,8551.0
29,강남구,1168010500,삼성동,50대,6995.0
30,강남구,1168010500,삼성동,60대,4309.0
31,강남구,1168010500,삼성동,70대 이상,3977.0
32,강남구,1168010600,대치동,10대,14310.666666666666
33,강남구,1168010600,대치동,10대 미만,4753.666666666667
34,강남구,1168010600,대치동,20대,10672.666666666666
35,강남구,1168010600,대치동,30대,8693.0
36,강남구,1168010600,대치동,40대,17280.666666666668
37,강남구,1168010600,대치동,50대,14764.333333333334
38,강남구,1168010600,대치동,60대,9027.0
39,강남구,1168010600,대치동,70대 이상,6934.333333333333
40,강남구,1168010700,신사동,10대,2128.5
41,강남구,1168010700,신사동,10대 미만,1414.5
42,강남구,1168010700,신사동,20대,2517.5
43,강남구,1168010700,신사동,30대,2574.0
44,강남구,1168010700,신사동,40대,3584.0
45,강남구,1168010700,신사동,50대,3425.5
46,강남구,1168010700,신사동,60대,2529.0
47,강남구,1168010700,신사동,70대 이상,2933.0
48,강남구,1168010800,논현동,10대,2146.0
49,강남구,1168010800,논현동,10대 미만,1642.0
50,강남구,1168010800,논현동,20대,8068.0
51,강남구,1168010800,논현동,30대,9829.0
52,강남구,1168010800,논현동,40대,7657.0
53,강남구,1168010800,논현동,50대,5920.0
54,강남구,1168010800,논현동,60대,4430.0
55,강남구,1168010800,논현동,70대 이상,4124.0
56,강남구,1168011000,압구정동,10대,2128.5
57,강남구,1168011000,압구정동,10대 미만,1414.5
58,강남구,1168011000,압구정동,20대,2517.5
59,강남구,1168011000,압구정동,30대,2574.0
60,강남구,1168011000,압구정동,40대,3584.0
61,강남구,1168011000,압구정동,50대,3425.5
62,강남구,1168011000,압구정동,60대,2529.0
63,강남구,1168011000,압구정동,70대 이상,2933.0
64,강남구,1168011100,세곡동,10대,1615.0
65,강남구,1168011100,세곡동,10대 미만,1197.0
66,강남구,1168011100,세곡동,20대,1703.3333333333333
67,강남구,1168011100,세곡동,30대,2045.3333333333333
68,강남구,1168011100,세곡동,40대,2624.6666666666665
69,강남구,1168011100,세곡동,50대,2052.3333333333335
70,강남구,1168011100,세곡동,60대,1742.0
71,강남구,1168011100,세곡동,70대 이상,1466.6666666666667
72,강남구,1168011200,자곡동,10대,1615.0
73,강남구,1168011200,자곡동,10대 미만,1197.0
74,강남구,1168011200,자곡동,20대,1703.3333333333333
75,강남구,1168011200,자곡동,30대,2045.3333333333333
76,강남구,1168011200,자곡동,40대,2624.6666666666665
77,강남구,1168011200,자곡동,50대,2052.3333333333335
78,강남구,1168011200,자곡동,60대,1742.0
79,강남구,1168011200,자곡동,70대 이상,1466.6666666666667
80,강남구,1168011300,율현동,10대,1615.0
81,강남구,1168011300,율현동,10대 미만,1197.0
82,강남구,1168011300,율현동,20대,1703.3333333333333
83,강남구,1168011300,율현동,30대,2045.3333333333333
84,강남구,1168011300,율현동,40대,2624.6666666666665
85,강남구,1168011300,율현동,50대,2052.3333333333335
86,강남구,1168011300,율현동,60대,1742.0
87,강남구,1168011300,율현동,70대 이상,1466.6666666666667
88,강남구,1168011400,일원동,10대,4507.166666666667
89,강남구,1168011400,일원동,10대 미만,2846.1666666666665
90,강남구,1168011400,일원동,20대,4582.666666666667
91,강남구,1168011400,일원동,30대,4897.0
92,강남구,1168011400,일원동,40대,6681.166666666667
93,강남구,1168011400,일원동,50대,6352.333333333333
94,강남구,1168011400,일원동,60대,5398.5
95,강남구,1168011400,일원동,70대 이상,3797.3333333333335
96,강남구,1168011500,수서동,10대,2704.5
97,강남구,1168011500,수서동,10대 미만,1886.0
98,강남구,1168011500,수서동,20대,3549.5
99,강남구,1168011500,수서동,30대,4520.0
100,강남구,1168011500,수서동,40대,4863.0
101,강남구,1168011500,수서동,50대,5065.0
102,강남구,1168011500,수서동,60대,6145.0
103,강남구,1168011500,수서동,70대 이상,5025.0
104,강남구,1168011800,도곡동,10대,7170.0
105,강남구,1168011800,도곡동,10대 미만,4221.0
106,강남구,1168011800,도곡동,20대,6409.0
107,강남구,1168011800,도곡동,30대,6202.0
108,강남구,1168011800,도곡동,40대,10027.0
109,강남구,1168011800,도곡동,50대,9033.0
110,강남구,1168011800,도곡동,60대,6236.0
111,강남구,1168011800,도곡동,70대 이상,5177.0
112,강동구,1174010100,명일동,10대,4854.0
113,강동구,1174010100,명일동,10대 미만,3215.0
114,강동구,1174010100,명일동,20대,5157.0
115,강동구,1174010100,명일동,30대,5823.0
116,강동구,1174010100,명일동,40대,7308.0
117,강동구,1174010100,명일동,50대,6664.0
118,강동구,1174010100,명일동,60대,6266.0
119,강동구,1174010100,명일동,70대 이상,3948.0
120,강동구,1174010200,고덕동,10대,5662.0
121,강동구,1174010200,고덕동,10대 미만,4981.0
122,강동구,1174010200,고덕동,20대,4339.0
123,강동구,1174010200,고덕동,30대,6426.0
124,강동구,1174010200,고덕동,40대,9323.0
125,강동구,1174010200,고덕동,50대,6680.0
126,강동구,1174010200,고덕동,60대,5750.0
127,강동구,1174010200,고덕동,70대 이상,3419.0
128,강동구,1174010300,상일동,10대,7412.0
129,강동구,1174010300,상일동,10대 미만,7450.0
130,강동구,1174010300,상일동,20대,7239.0
131,강동구,1174010300,상일동,30대,9493.0
132,강동구,1174010300,상일동,40대,12092.5
133,강동구,1174010300,상일동,50대,9618.0
134,강동구,1174010300,상일동,60대,8667.0
135,강동구,1174010300,상일동,70대 이상,5375.0
136,강동구,1174010500,길동,10대,2777.0
137,강동구,1174010500,길동,10대 미만,2226.0
138,강동구,1174010500,길동,20대,6814.0
139,강동구,1174010500,길동,30대,7355.0
140,강동구,1174010500,길동,40대,6813.0
141,강동구,1174010500,길동,50대,7246.0
142,강동구,1174010500,길동,60대,7367.0
143,강동구,1174010500,길동,70대 이상,5064.0
144,강동구,1174010600,둔촌동,10대,1972.0
145,강동구,1174010600,둔촌동,10대 미만,1585.0
146,강동구,1174010600,둔촌동,20대,3309.0
147,강동구,1174010600,둔촌동,30대,3597.0
148,강동구,1174010600,둔촌동,40대,3622.0
149,강동구,1174010600,둔촌동,50대,4082.0
150,강동구,1174010600,둔촌동,60대,3874.0
151,강동구,1174010600,둔촌동,70대 이상,2582.0
152,강동구,1174010700,암사동,10대,5476.0
153,강동구,1174010700,암사동,10대 미만,4914.0
154,강동구,1174010700,암사동,20대,8358.0
155,강동구,1174010700,암사동,30대,9890.0
156,강동구,1174010700,암사동,40대,11027.0
157,강동구,1174010700,암사동,50대,10851.0
158,강동구,1174010700,암사동,60대,9602.0
159,강동구,1174010700,암사동,70대 이상,7195.0
160,강동구,1174010800,성내동,10대,4417.0
161,강동구,1174010800,성내동,10대 미만,3575.0
162,강동구,1174010800,성내동,20대,10012.0
163,강동구,1174010800,성내동,30대,10824.0
164,강동구,1174010800,성내동,40대,10207.0
165,강동구,1174010800,성내동,50대,10819.0
166,강동구,1174010800,성내동,60대,9841.0
167,강동구,1174010800,성내동,70대 이상,7318.0
168,강동구,1174010900,천호동,10대,4511.0
169,강동구,1174010900,천호동,10대 미만,4104.0
170,강동구,1174010900,천호동,20대,12975.0
171,강동구,1174010900,천호동,30대,15179.0
172,강동구,1174010900,천호동,40대,12545.0
173,강동구,1174010900,천호동,50대,14055.0
174,강동구,1174010900,천호동,60대,13654.0
175,강동구,1174010900,천호동,70대 이상,10112.0
176,강동구,1174011000,강일동,10대,1785.0
177,강동구,1174011000,강일동,10대 미만,1504.0
178,강동구,1174011000,강일동,20대,1806.0
179,강동구,1174011000,강일동,30대,2270.0
180,강동구,1174011000,강일동,40대,2721.5
181,강동구,1174011000,강일동,50대,2398.0
182,강동구,1174011000,강일동,60대,2393.0
183,강동구,1174011000,강일동,70대 이상,1711.0
184,강북구,1130510100,미아동,10대,10340.0
185,강북구,1130510100,미아동,10대 미만,6812.0
186,강북구,1130510100,미아동,20대,17770.0
187,강북구,1130510100,미아동,30대,16328.0
188,강북구,1130510100,미아동,40대,20406.0
189,강북구,1130510100,미아동,50대,23252.0
190,강북구,1130510100,미아동,60대,20276.0
191,강북구,1130510100,미아동,70대 이상,17664.0
192,강북구,1130510200,번동,10대,3134.0
193,강북구,1130510200,번동,10대 미만,1955.0
194,강북구,1130510200,번동,20대,7233.0
195,강북구,1130510200,번동,30대,5995.0
196,강북구,1130510200,번동,40대,7258.0
197,강북구,1130510200,번동,50대,8585.0
198,강북구,1130510200,번동,60대,8089.0
199,강북구,1130510200,번동,70대 이상,8828.0
200,강북구,1130510300,수유동,10대,6376.5
201,강북구,1130510300,수유동,10대 미만,4370.5
202,강북구,1130510300,수유동,20대,15528.0
203,강북구,1130510300,수유동,30대,13648.0
204,강북구,1130510300,수유동,40대,14488.0
205,강북구,1130510300,수유동,50대,18252.5
206,강북구,1130510300,수유동,60대,17276.5
207,강북구,1130510300,수유동,70대 이상,16120.5
208,강북구,1130510400,우이동,10대,672.5
209,강북구,1130510400,우이동,10대 미만,476.5
210,강북구,1130510400,우이동,20대,1254.0
211,강북구,1130510400,우이동,30대,1283.0
212,강북구,1130510400,우이동,40대,1405.0
213,강북구,1130510400,우이동,50대,1787.5
214,강북구,1130510400,우이동,60대,1707.5
215,강북구,1130510400,우이동,70대 이상,1674.5
216,강서구,1150010100,염창동,10대,2214.5
217,강서구,1150010100,염창동,10대 미만,1892.5
218,강서구,1150010100,염창동,20대,2794.5
219,강서구,1150010100,염창동,30대,3644.0
220,강서구,1150010100,염창동,40대,3755.5
221,강서구,1150010100,염창동,50대,2984.5
222,강서구,1150010100,염창동,60대,2229.0
223,강서구,1150010100,염창동,70대 이상,1375.0
224,강서구,1150010200,등촌동,10대,4517.0
225,강서구,1150010200,등촌동,10대 미만,4051.0
226,강서구,1150010200,등촌동,20대,11812.0
227,강서구,1150010200,등촌동,30대,14550.0
228,강서구,1150010200,등촌동,40대,10124.0
229,강서구,1150010200,등촌동,50대,11231.0
230,강서구,1150010200,등촌동,60대,10825.0
231,강서구,1150010200,등촌동,70대 이상,8499.0
232,강서구,1150010300,화곡동,10대,14728.5
233,강서구,1150010300,화곡동,10대 미만,11243.5
234,강서구,1150010300,화곡동,20대,35533.5
235,강서구,1150010300,화곡동,30대,37655.0
236,강서구,1150010300,화곡동,40대,34038.5
237,강서구,1150010300,화곡동,50대,32639.0
238,강서구,1150010300,화곡동,60대,30714.0
239,강서구,1150010300,화곡동,70대 이상,22725.0
240,강서구,1150010400,가양동,10대,3989.5
241,강서구,1150010400,가양동,10대 미만,3807.5
242,강서구,1150010400,가양동,20대,9924.0
243,강서구,1150010400,가양동,30대,13449.0
244,강서구,1150010400,가양동,40대,9330.5
245,강서구,1150010400,가양동,50대,9084.0
246,강서구,1150010400,가양동,60대,10067.5
247,강서구,1150010400,가양동,70대 이상,7451.0
248,강서구,1150010500,마곡동,10대,4327.666666666666
249,강서구,1150010500,마곡동,10대 미만,3444.1666666666665
250,강서구,1150010500,마곡동,20대,7902.833333333334
251,강서구,1150010500,마곡동,30대,8701.833333333334
252,강서구,1150010500,마곡동,40대,7996.666666666666
253,강서구,1150010500,마곡동,50대,6927.166666666666
254,강서구,1150010500,마곡동,60대,5757.333333333333
255,강서구,1150010500,마곡동,70대 이상,3857.5
256,강서구,1150010600,내발산동,10대,4366.5
257,강서구,1150010600,내발산동,10대 미만,2586.5
258,강서구,1150010600,내발산동,20대,4044.166666666667
259,강서구,1150010600,내발산동,30대,3874.666666666667
260,강서구,1150010600,내발산동,40대,6415.833333333334
261,강서구,1150010600,내발산동,50대,5369.333333333333
262,강서구,1150010600,내발산동,60대,3941.0
263,강서구,1150010600,내발산동,70대 이상,2948.666666666667
264,강서구,1150010700,외발산동,10대,1635.0
265,강서구,1150010700,외발산동,10대 미만,944.0
266,강서구,1150010700,외발산동,20대,1500.6666666666667
267,강서구,1150010700,외발산동,30대,1322.6666666666667
268,강서구,1150010700,외발산동,40대,2290.3333333333335
269,강서구,1150010700,외발산동,50대,1985.3333333333333
270,강서구,1150010700,외발산동,60대,1390.0
271,강서구,1150010700,외발산동,70대 이상,1083.6666666666667
272,강서구,1150010800,공항동,10대,1796.6666666666665
273,강서구,1150010800,공항동,10대 미만,1747.1666666666665
274,강서구,1150010800,공항동,20대,2301.6666666666665
275,강서구,1150010800,공항동,30대,2962.1666666666665
276,강서구,1150010800,공항동,40대,3398.333333333333
277,강서구,1150010800,공항동,50대,2843.333333333333
278,강서구,1150010800,공항동,60대,2622.833333333333
279,강서구,1150010800,공항동,70대 이상,1862.8333333333333
280,강서구,1150010900,방화동,10대,3875.6666666666665
281,강서구,1150010900,방화동,10대 미만,3489.6666666666665
282,강서구,1150010900,방화동,20대,6223.166666666667
283,강서구,1150010900,방화동,30대,8467.666666666666
284,강서구,1150010900,방화동,40대,8361.333333333332
285,강서구,1150010900,방화동,50대,8049.333333333333
286,강서구,1150010900,방화동,60대,8548.833333333332
287,강서구,1150010900,방화동,70대 이상,7027.833333333333
288,강서구,1150011000,개화동,10대,681.0
289,강서구,1150011000,개화동,10대 미만,554.5
290,강서구,1150011000,개화동,20대,1667.5
291,강서구,1150011000,개화동,30대,1921.5
292,강서구,1150011000,개화동,40대,1634.0
293,강서구,1150011000,개화동,50대,1772.0
294,강서구,1150011000,개화동,60대,1928.0
295,강서구,1150011000,개화동,70대 이상,1601.0
296,강서구,1150011100,과해동,10대,366.3333333333333
297,강서구,1150011100,과해동,10대 미만,554.1666666666666
298,강서구,1150011100,과해동,20대,668.3333333333334
299,강서구,1150011100,과해동,30대,926.1666666666666
300,강서구,1150011100,과해동,40대,880.6666666666666
301,강서구,1150011100,과해동,50대,719.6666666666666
302,강서구,1150011100,과해동,60대,638.5
303,강서구,1150011100,과해동,70대 이상,457.8333333333333
304,강서구,1150011200,오곡동,10대,366.3333333333333
305,강서구,1150011200,오곡동,10대 미만,554.1666666666666
306,강서구,1150011200,오곡동,20대,668.3333333333334
307,강서구,1150011200,오곡동,30대,926.1666666666666
308,강서구,1150011200,오곡동,40대,880.6666666666666
309,강서구,1150011200,오곡동,50대,719.6666666666666
310,강서구,1150011200,오곡동,60대,638.5
311,강서구,1150011200,오곡동,70대 이상,457.8333333333333
312,강서구,1150011300,오쇠동,10대,366.3333333333333
313,강서구,1150011300,오쇠동,10대 미만,554.1666666666666
314,강서구,1150011300,오쇠동,20대,668.3333333333334
315,강서구,1150011300,오쇠동,30대,926.1666666666666
316,강서구,1150011300,오쇠동,40대,880.6666666666666
317,강서구,1150011300,오쇠동,50대,719.6666666666666
318,강서구,1150011300,오쇠동,60대,638.5
319,강서구,1150011300,오쇠동,70대 이상,457.8333333333333
320,관악구,1162010100,봉천동,10대,13791.0
321,관악구,1162010100,봉천동,10대 미만,9930.0
322,관악구,1162010100,봉천동,20대,52728.0
323,관악구,1162010100,봉천동,30대,40504.0
324,관악구,1162010100,봉천동,40대,30546.0
325,관악구,1162010100,봉천동,50대,30153.0
326,관악구,1162010100,봉천동,60대,26605.0
327,관악구,1162010100,봉천동,70대 이상,24550.0
328,관악구,1162010200,신림동,10대,12716.0
329,관악구,1162010200,신림동,10대 미만,8709.0
330,관악구,1162010200,신림동,20대,57003.0
331,관악구,1162010200,신림동,30대,44617.0
332,관악구,1162010200,신림동,40대,33791.0
333,관악구,1162010200,신림동,50대,36893.0
334,관악구,1162010200,신림동,60대,32210.0
335,관악구,1162010200,신림동,70대 이상,27827.0
336,관악구,1162010300,남현동,10대,781.0
337,관악구,1162010300,남현동,10대 미만,818.0
338,관악구,1162010300,남현동,20대,4001.0
339,관악구,1162010300,남현동,30대,3693.0
340,관악구,1162010300,남현동,40대,2245.0
341,관악구,1162010300,남현동,50대,2568.0
342,관악구,1162010300,남현동,60대,2275.0
343,관악구,1162010300,남현동,70대 이상,1887.0
344,광진구,1121510100,중곡동,10대,4728.0
345,광진구,1121510100,중곡동,10대 미만,3598.0
346,광진구,1121510100,중곡동,20대,13355.0
347,광진구,1121510100,중곡동,30대,13836.0
348,광진구,1121510100,중곡동,40대,11231.0
349,광진구,1121510100,중곡동,50대,14083.0
350,광진구,1121510100,중곡동,60대,12252.0
351,광진구,1121510100,중곡동,70대 이상,9031.0
352,광진구,1121510200,능동,10대,508.0
353,광진구,1121510200,능동,10대 미만,525.0
354,광진구,1121510200,능동,20대,2489.0
355,광진구,1121510200,능동,30대,2581.0
356,광진구,1121510200,능동,40대,1654.0
357,광진구,1121510200,능동,50대,1485.0
358,광진구,1121510200,능동,60대,1312.0
359,광진구,1121510200,능동,70대 이상,1091.0
360,광진구,1121510300,구의동,10대,5957.0
361,광진구,1121510300,구의동,10대 미만,4351.0
362,광진구,1121510300,구의동,20대,13094.0
363,광진구,1121510300,구의동,30대,13037.0
364,광진구,1121510300,구의동,40대,12078.0
365,광진구,1121510300,구의동,50대,12976.0
366,광진구,1121510300,구의동,60대,10138.0
367,광진구,1121510300,구의동,70대 이상,7721.0
368,광진구,1121510400,광장동,10대,5422.0
369,광진구,1121510400,광장동,10대 미만,2799.0
370,광진구,1121510400,광장동,20대,3959.0
371,광진구,1121510400,광장동,30대,3488.0
372,광진구,1121510400,광장동,40대,7215.0
373,광진구,1121510400,광장동,50대,5870.0
374,광진구,1121510400,광장동,60대,3273.0
375,광진구,1121510400,광장동,70대 이상,2497.0
376,광진구,1121510500,자양동,10대,6632.0
377,광진구,1121510500,자양동,10대 미만,5227.0
378,광진구,1121510500,자양동,20대,15371.0
379,광진구,1121510500,자양동,30대,14960.0
380,광진구,1121510500,자양동,40대,14371.0
381,광진구,1121510500,자양동,50대,16397.0
382,광진구,1121510500,자양동,60대,13926.0
383,광진구,1121510500,자양동,70대 이상,9960.0
384,광진구,1121510700,화양동,10대,854.0
385,광진구,1121510700,화양동,10대 미만,376.0
386,광진구,1121510700,화양동,20대,12935.0
387,광진구,1121510700,화양동,30대,4978.0
388,광진구,1121510700,화양동,40대,2232.0
389,광진구,1121510700,화양동,50대,2190.0
390,광진구,1121510700,화양동,60대,1766.0
391,광진구,1121510700,화양동,70대 이상,1539.0
392,광진구,1121510900,군자동,10대,1029.0
393,광진구,1121510900,군자동,10대 미만,830.0
394,광진구,1121510900,군자동,20대,5697.0
395,광진구,1121510900,군자동,30대,3949.0
396,광진구,1121510900,군자동,40대,2603.0
397,광진구,1121510900,군자동,50대,2817.0
398,광진구,1121510900,군자동,60대,2530.0
399,광진구,1121510900,군자동,70대 이상,1993.0
400,구로구,1153010100,신도림동,10대,3569.0
401,구로구,1153010100,신도림동,10대 미만,3324.0
402,구로구,1153010100,신도림동,20대,4263.0
403,구로구,1153010100,신도림동,30대,6107.0
404,구로구,1153010100,신도림동,40대,6617.0
405,구로구,1153010100,신도림동,50대,5201.0
406,구로구,1153010100,신도림동,60대,4226.0
407,구로구,1153010100,신도림동,70대 이상,2973.0
408,구로구,1153010200,구로동,10대,7489.0
409,구로구,1153010200,구로동,10대 미만,6892.0
410,구로구,1153010200,구로동,20대,19094.0
411,구로구,1153010200,구로동,30대,22482.0
412,구로구,1153010200,구로동,40대,20126.0
413,구로구,1153010200,구로동,50대,23456.0
414,구로구,1153010200,구로동,60대,18750.0
415,구로구,1153010200,구로동,70대 이상,14217.0
416,구로구,1153010300,가리봉동,10대,363.0
417,구로구,1153010300,가리봉동,10대 미만,384.0
418,구로구,1153010300,가리봉동,20대,1808.0
419,구로구,1153010300,가리봉동,30대,1948.0
420,구로구,1153010300,가리봉동,40대,1708.0
421,구로구,1153010300,가리봉동,50대,3281.0
422,구로구,1153010300,가리봉동,60대,2173.0
423,구로구,1153010300,가리봉동,70대 이상,1325.0
424,구로구,1153010600,고척동,10대,3934.0
425,구로구,1153010600,고척동,10대 미만,2710.0
426,구로구,1153010600,고척동,20대,6481.0
427,구로구,1153010600,고척동,30대,5986.0
428,구로구,1153010600,고척동,40대,7272.0
429,구로구,1153010600,고척동,50대,8589.0
430,구로구,1153010600,고척동,60대,7754.0
431,구로구,1153010600,고척동,70대 이상,6331.0
432,구로구,1153010700,개봉동,10대,5821.0
433,구로구,1153010700,개봉동,10대 미만,5120.0
434,구로구,1153010700,개봉동,20대,10440.0
435,구로구,1153010700,개봉동,30대,12041.0
436,구로구,1153010700,개봉동,40대,12767.0
437,구로구,1153010700,개봉동,50대,14190.0
438,구로구,1153010700,개봉동,60대,14244.0
439,구로구,1153010700,개봉동,70대 이상,11272.0
440,구로구,1153010800,오류동,10대,3174.5
441,구로구,1153010800,오류동,10대 미만,2467.5
442,구로구,1153010800,오류동,20대,6197.0
443,구로구,1153010800,오류동,30대,7064.0
444,구로구,1153010800,오류동,40대,6399.0
445,구로구,1153010800,오류동,50대,6180.0
446,구로구,1153010800,오류동,60대,5742.5
447,구로구,1153010800,오류동,70대 이상,5163.5
448,구로구,1153010900,궁동,10대,940.5
449,구로구,1153010900,궁동,10대 미만,677.0
450,구로구,1153010900,궁동,20대,1437.0
451,구로구,1153010900,궁동,30대,1610.5
452,구로구,1153010900,궁동,40대,1810.5
453,구로구,1153010900,궁동,50대,1990.0
454,구로구,1153010900,궁동,60대,1856.0
455,구로구,1153010900,궁동,70대 이상,1450.0
456,구로구,1153011000,온수동,10대,940.5
457,구로구,1153011000,온수동,10대 미만,677.0
458,구로구,1153011000,온수동,20대,1437.0
459,구로구,1153011000,온수동,30대,1610.5
460,구로구,1153011000,온수동,40대,1810.5
461,구로구,1153011000,온수동,50대,1990.0
462,구로구,1153011000,온수동,60대,1856.0
463,구로구,1153011000,온수동,70대 이상,1450.0
464,구로구,1153011100,천왕동,10대,2005.5
465,구로구,1153011100,천왕동,10대 미만,1365.5
466,구로구,1153011100,천왕동,20대,2226.0
467,구로구,1153011100,천왕동,30대,2470.0
468,구로구,1153011100,천왕동,40대,3238.0
469,구로구,1153011100,천왕동,50대,2993.0
470,구로구,1153011100,천왕동,60대,2668.5
471,구로구,1153011100,천왕동,70대 이상,2442.5
472,구로구,1153011200,항동,10대,1329.0
473,구로구,1153011200,항동,10대 미만,2701.0
474,구로구,1153011200,항동,20대,1546.0
475,구로구,1153011200,항동,30대,3482.0
476,구로구,1153011200,항동,40대,3105.0
477,구로구,1153011200,항동,50대,1840.0
478,구로구,1153011200,항동,60대,1642.0
479,구로구,1153011200,항동,70대 이상,996.0
480,금천구,1154510100,가산동,10대,697.0
481,금천구,1154510100,가산동,10대 미만,710.0
482,금천구,1154510100,가산동,20대,7206.0
483,금천구,1154510100,가산동,30대,6441.0
484,금천구,1154510100,가산동,40대,3230.0
485,금천구,1154510100,가산동,50대,3709.0
486,금천구,1154510100,가산동,60대,2810.0
487,금천구,1154510100,가산동,70대 이상,1736.0
488,금천구,1154510200,독산동,10대,5854.0
489,금천구,1154510200,독산동,10대 미만,5959.0
490,금천구,1154510200,독산동,20대,17609.0
491,금천구,1154510200,독산동,30대,19417.0
492,금천구,1154510200,독산동,40대,15317.0
493,금천구,1154510200,독산동,50대,20420.0
494,금천구,1154510200,독산동,60대,16243.0
495,금천구,1154510200,독산동,70대 이상,10993.0
496,금천구,1154510300,시흥동,10대,7677.0
497,금천구,1154510300,시흥동,10대 미만,5428.0
498,금천구,1154510300,시흥동,20대,13319.0
499,금천구,1154510300,시흥동,30대,13714.0
500,금천구,1154510300,시흥동,40대,15225.0
501,금천구,1154510300,시흥동,50대,19524.0
502,금천구,1154510300,시흥동,60대,17716.0
503,금천구,1154510300,시흥동,70대 이상,14277.0
504,노원구,1135010200,월계동,10대,5604.0
505,노원구,1135010200,월계동,10대 미만,4584.0
506,노원구,1135010200,월계동,20대,10482.0
507,노원구,1135010200,월계동,30대,10091.0
508,노원구,1135010200,월계동,40대,11591.0
509,노원구,1135010200,월계동,50대,12561.0
510,노원구,1135010200,월계동,60대,12277.0
511,노원구,1135010200,월계동,70대 이상,10754.0
512,노원구,1135010300,공릉동,10대,7018.0
513,노원구,1135010300,공릉동,10대 미만,4953.0
514,노원구,1135010300,공릉동,20대,14378.0
515,노원구,1135010300,공릉동,30대,10987.0
516,노원구,1135010300,공릉동,40대,12015.0
517,노원구,1135010300,공릉동,50대,12037.0
518,노원구,1135010300,공릉동,60대,10635.0
519,노원구,1135010300,공릉동,70대 이상,7799.0
520,노원구,1135010400,하계동,10대,5808.0
521,노원구,1135010400,하계동,10대 미만,2354.0
522,노원구,1135010400,하계동,20대,7725.0
523,노원구,1135010400,하계동,30대,5188.0
524,노원구,1135010400,하계동,40대,7553.0
525,노원구,1135010400,하계동,50대,8753.0
526,노원구,1135010400,하계동,60대,6467.0
527,노원구,1135010400,하계동,70대 이상,5271.0
528,노원구,1135010500,상계동,10대,17865.0
529,노원구,1135010500,상계동,10대 미만,12367.0
530,노원구,1135010500,상계동,20대,27441.5
531,노원구,1135010500,상계동,30대,28361.5
532,노원구,1135010500,상계동,40대,31933.5
533,노원구,1135010500,상계동,50대,37185.5
534,노원구,1135010500,상계동,60대,30934.5
535,노원구,1135010500,상계동,70대 이상,25094.0
536,노원구,1135010600,중계동,10대,13697.0
537,노원구,1135010600,중계동,10대 미만,5342.0
538,노원구,1135010600,중계동,20대,11108.5
539,노원구,1135010600,중계동,30대,8653.5
540,노원구,1135010600,중계동,40대,17663.5
541,노원구,1135010600,중계동,50대,16701.5
542,노원구,1135010600,중계동,60대,10983.5
543,노원구,1135010600,중계동,70대 이상,9945.0
544,도봉구,1132010500,쌍문동,10대,5702.0
545,도봉구,1132010500,쌍문동,10대 미만,3794.0
546,도봉구,1132010500,쌍문동,20대,10408.0
547,도봉구,1132010500,쌍문동,30대,9649.0
548,도봉구,1132010500,쌍문동,40대,10845.0
549,도봉구,1132010500,쌍문동,50대,13228.0
550,도봉구,1132010500,쌍문동,60대,12119.0
551,도봉구,1132010500,쌍문동,70대 이상,10116.0
552,도봉구,1132010600,방학동,10대,6075.0
553,도봉구,1132010600,방학동,10대 미만,3858.0
554,도봉구,1132010600,방학동,20대,9421.0
555,도봉구,1132010600,방학동,30대,8467.0
556,도봉구,1132010600,방학동,40대,10682.0
557,도봉구,1132010600,방학동,50대,13636.0
558,도봉구,1132010600,방학동,60대,12931.0
559,도봉구,1132010600,방학동,70대 이상,10083.0
560,도봉구,1132010700,창동,10대,9448.0
561,도봉구,1132010700,창동,10대 미만,6473.0
562,도봉구,1132010700,창동,20대,15778.0
563,도봉구,1132010700,창동,30대,15555.0
564,도봉구,1132010700,창동,40대,17842.0
565,도봉구,1132010700,창동,50대,20997.0
566,도봉구,1132010700,창동,60대,17834.0
567,도봉구,1132010700,창동,70대 이상,14419.0
