,시군구명,행정동코드,행정동명,법정동코드,법정동명,법정동개수
604,동작구,11590540,상도제2동,11590102,상도동,1
605,동작구,11590550,상도제3동,11590102,상도동,1
606,동작구,11590560,상도제4동,11590102,상도동,1
607,동작구,11590605,흑석동,11590105,흑석동,1
608,동작구,11590620,사당제1동,11590107,사당동,1
609,동작구,11590630,사당제2동,11590106,동작동,2
610,동작구,11590630,사당제2동,11590107,사당동,2
611,동작구,11590640,사당제3동,11590107,사당동,1
612,동작구,11590650,사당제4동,11590107,사당동,1
613,동작구,11590651,사당제5동,11590107,사당동,1
614,동작구,11590660,대방동,11590108,대방동,1
615,동작구,11590670,신대방제1동,11590109,신대방동,1
616,동작구,11590680,신대방제2동,11590109,신대방동,1
617,관악구,11620525,보라매동,11620101,봉천동,1
618,관악구,11620545,청림동,11620101,봉천동,1
619,관악구,11620565,성현동,11620101,봉천동,1
620,관악구,11620575,행운동,11620101,봉천동,1
621,관악구,11620585,낙성대동,11620101,봉천동,1
622,관악구,11620595,청룡동,11620101,봉천동,1
623,관악구,11620605,은천동,11620101,봉천동,1
624,관악구,11620615,중앙동,11620101,봉천동,1
625,관악구,11620625,인헌동,11620101,봉천동,1
626,관악구,11620630,남현동,11620103,남현동,1
627,관악구,11620645,서원동,11620102,신림동,1
628,관악구,11620655,신원동,11620102,신림동,1
629,관악구,11620665,서림동,11620102,신림동,1
630,관악구,11620685,신사동,11620102,신림동,1
631,관악구,11620695,신림동,11620102,신림동,1
632,관악구,11620715,난향동,11620102,신림동,1
633,관악구,11620725,조원동,11620102,신림동,1
634,관악구,11620735,대학동,11620102,신림동,1
635,관악구,11620745,삼성동,11620102,신림동,1
636,관악구,11620765,미성동,11620102,신림동,1
637,관악구,11620775,난곡동,11620102,신림동,1
638,서초구,11650510,서초1동,11650108,서초동,1
639,서초구,11650520,서초2동,11650108,서초동,1
640,서초구,11650530,서초3동,11650101,방배동,2
641,서초구,11650530,서초3동,11650108,서초동,2
642,서초구,11650531,서초4동,11650108,서초동,1
643,서초구,11650540,잠원동,11650106,잠원동,1
644,서초구,11650550,반포본동,11650107,반포동,1
645,서초구,11650560,반포1동,11650107,반포동,1
646,서초구,11650570,반포2동,11650107,반포동,1
647,서초구,11650580,반포3동,11650106,잠원동,1
648,서초구,11650581,반포4동,11650107,반포동,1
649,서초구,11650590,방배본동,11650101,방배동,1
650,서초구,11650600,방배1동,11650101,방배동,1
651,서초구,11650610,방배2동,11650101,방배동,1
652,서초구,11650620,방배3동,11650101,방배동,1
653,서초구,11650621,방배4동,11650101,방배동,1
654,서초구,11650651,양재1동,11650102,양재동,2
655,서초구,11650651,양재1동,11650103,우면동,2
656,서초구,11650652,양재2동,11650102,양재동,2
657,서초구,11650652,양재2동,11650104,원지동,2
658,서초구,11650660,내곡동,11650109,내곡동,3
659,서초구,11650660,내곡동,11650110,염곡동,3
660,서초구,11650660,내곡동,11650111,신원동,3
661,강남구,11680510,신사동,11680107,신사동,2
662,강남구,11680510,신사동,11680110,압구정동,2
663,강남구,11680521,논현1동,11680108,논현동,1
664,강남구,11680531,논현2동,11680108,논현동,1
665,강남구,11680545,압구정동,11680107,신사동,2
666,강남구,11680545,압구정동,11680110,압구정동,2
667,강남구,11680565,청담동,11680104,청담동,1
668,강남구,11680580,삼성1동,11680105,삼성동,1
669,강남구,11680590,삼성2동,11680105,삼성동,1
670,강남구,11680600,대치1동,11680106,대치동,1
671,강남구,11680610,대치2동,11680106,대치동,1
672,강남구,11680630,대치4동,11680106,대치동,1
673,강남구,11680640,역삼1동,11680101,역삼동,1
674,강남구,11680650,역삼2동,11680101,역삼동,1
675,강남구,11680655,도곡1동,11680118,도곡동,1
676,강남구,11680656,도곡2동,11680118,도곡동,1
677,강남구,11680660,개포1동,11680103,개포동,1
678,강남구,11680670,개포2동,11680103,개포동,2
679,강남구,11680670,개포2동,11680114,일원동,2
680,강남구,11680690,개포4동,11680103,개포동,1
681,강남구,11680700,세곡동,11680111,세곡동,3
682,강남구,11680700,세곡동,11680112,자곡동,3
683,강남구,11680700,세곡동,11680113,율현동,3
684,강남구,11680720,일원본동,11680114,일원동,2
685,강남구,11680720,일원본동,11680115,수서동,2
686,강남구,11680730,일원1동,11680114,일원동,2
687,강남구,11680730,일원1동,11680115,수서동,2
688,강남구,11680740,일원2동,11680103,개포동,3
689,강남구,11680740,일원2동,11680106,대치동,3
690,강남구,11680740,일원2동,11680114,일원동,3
691,강남구,11680750,수서동,11680115,수서동,1
692,송파구,11710510,풍납1동,11710103,풍납동,1
693,송파구,11710520,풍납2동,11710103,풍납동,1
694,송파구,11710531,거여1동,11710113,거여동,1
695,송파구,11710532,거여2동,11710113,거여동,1
696,송파구,11710540,마천1동,11710114,마천동,1
697,송파구,11710550,마천2동,11710114,마천동,1
698,송파구,11710561,방이1동,11710111,방이동,1
699,송파구,11710562,방이2동,11710111,방이동,1
700,송파구,11710566,오륜동,11710111,방이동,1
701,송파구,11710570,오금동,11710112,오금동,1
702,송파구,11710580,송파1동,11710104,송파동,1
703,송파구,11710590,송파2동,11710104,송파동,1
704,송파구,11710600,석촌동,11710105,석촌동,1
705,송파구,11710610,삼전동,11710106,삼전동,1
706,송파구,11710620,가락본동,11710107,가락동,1
707,송파구,11710631,가락1동,11710107,가락동,1
708,송파구,11710632,가락2동,11710107,가락동,1
709,송파구,11710641,문정1동,11710108,문정동,1
710,송파구,11710642,문정2동,11710108,문정동,2
711,송파구,11710642,문정2동,11710109,장지동,2
712,송파구,11710646,장지동,11710108,문정동,2
713,송파구,11710646,장지동,11710109,장지동,2
714,송파구,11710647,위례동,11710109,장지동,2
715,송파구,11710647,위례동,11710113,거여동,2
716,송파구,11710650,잠실본동,11710101,잠실동,1
717,송파구,11710670,잠실2동,11710101,잠실동,1
718,송파구,11710680,잠실3동,11710101,잠실동,1
719,송파구,11710690,잠실4동,11710102,신천동,1
720,송파구,11710710,잠실6동,11710102,신천동,1
721,송파구,11710720,잠실7동,11710101,잠실동,1
722,강동구,11740515,강일동,11740103,상일동,2
723,강동구,11740515,강일동,11740110,강일동,2
724,강동구,11740520,상일동,11740103,상일동,1
725,강동구,11740530,명일제1동,11740101,명일동,1
726,강동구,11740540,명일제2동,11740101,명일동,1
727,강동구,11740550,고덕제1동,11740102,고덕동,1
728,강동구,11740560,고덕제2동,11740102,고덕동,1
729,강동구,11740570,암사제1동,11740107,암사동,1
730,강동구,11740580,암사제2동,11740107,암사동,1
731,강동구,11740590,암사제3동,11740107,암사동,1
732,강동구,11740600,천호제1동,11740109,천호동,1
733,강동구,11740610,천호제2동,11740109,천호동,1
734,강동구,11740620,천호제3동,11740109,천호동,1
735,강동구,11740640,성내제1동,11740108,성내동,1
736,강동구,11740650,성내제2동,11740108,성내동,1
737,강동구,11740660,성내제3동,11740108,성내동,1
738,강동구,11740685,길동,11740105,길동,1
739,강동구,11740690,둔촌제1동,11740106,둔촌동,1
740,강동구,11740700,둔촌제2동,11740106,둔촌동,1
