,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
49,강남구,1168010500,삼성동,남성,10대 미만,1777.9916866666665
50,강남구,1168010500,삼성동,남성,20대 ,5603.727724305555
51,강남구,1168010500,삼성동,남성,30대 ,9579.31052888889
52,강남구,1168010500,삼성동,남성,40대 ,9736.391791527778
53,강남구,1168010500,삼성동,남성,50대 ,5642.148237916666
54,강남구,1168010500,삼성동,남성,60대 ,2659.9378009722222
55,강남구,1168010500,삼성동,남성,70대 이상,1898.44334875
56,강남구,1168010500,삼성동,여성,10대 ,2498.6544968055555
57,강남구,1168010500,삼성동,여성,10대 미만,1809.8036708333332
58,강남구,1168010500,삼성동,여성,20대 ,7771.285757777779
59,강남구,1168010500,삼성동,여성,30대 ,9206.986259444444
60,강남구,1168010500,삼성동,여성,40대 ,7557.964972361111
61,강남구,1168010500,삼성동,여성,50대 ,4599.272460555556
62,강남구,1168010500,삼성동,여성,60대 ,3072.782401388889
63,강남구,1168010500,삼성동,여성,70대 이상,2999.553198888889
64,강남구,1168010600,대치동,남성,10대 ,6940.73598337963
65,강남구,1168010600,대치동,남성,10대 미만,1976.6812263425927
66,강남구,1168010600,대치동,남성,20대 ,3421.4888415972223
67,강남구,1168010600,대치동,남성,30대 ,4465.937285833334
68,강남구,1168010600,대치동,남성,40대 ,5879.74851400463
69,강남구,1168010600,대치동,남성,50대 ,4173.609416828704
70,강남구,1168010600,대치동,남성,60대 ,2049.0414827083337
71,강남구,1168010600,대치동,남성,70대 이상,1636.6718525462963
72,강남구,1168010600,대치동,여성,10대 ,5500.270167731481
73,강남구,1168010600,대치동,여성,10대 미만,1827.0380894212965
74,강남구,1168010600,대치동,여성,20대 ,4058.0583037037036
75,강남구,1168010600,대치동,여성,30대 ,4349.609026203704
76,강남구,1168010600,대치동,여성,40대 ,6313.768668009259
77,강남구,1168010600,대치동,여성,50대 ,3819.6458354166666
78,강남구,1168010600,대치동,여성,60대 ,2469.6694119907406
79,강남구,1168010600,대치동,여성,70대 이상,2372.3489574074074
80,강남구,1168010700,신사동,남성,10대 ,1581.591213263889
81,강남구,1168010700,신사동,남성,10대 미만,1072.3640764583333
82,강남구,1168010700,신사동,남성,20대 ,2650.747044166667
83,강남구,1168010700,신사동,남성,30대 ,3662.5430639583333
84,강남구,1168010700,신사동,남성,40대 ,3842.7321172222223
85,강남구,1168010700,신사동,남성,50대 ,2677.3450069444443
86,강남구,1168010700,신사동,남성,60대 ,1476.047696597222
87,강남구,1168010700,신사동,남성,70대 이상,1340.1978748611111
88,강남구,1168010700,신사동,여성,10대 ,1847.9681746527776
89,강남구,1168010700,신사동,여성,10대 미만,1134.2950264583333
90,강남구,1168010700,신사동,여성,20대 ,4488.6870313888885
91,강남구,1168010700,신사동,여성,30대 ,4385.540184444444
92,강남구,1168010700,신사동,여성,40대 ,3638.5351995138885
93,강남구,1168010700,신사동,여성,50대 ,2422.508946527778
94,강남구,1168010700,신사동,여성,60대 ,1819.539105
95,강남구,1168010700,신사동,여성,70대 이상,2085.971029513889
96,강남구,1168010800,논현동,남성,10대 ,1891.4662316666665
97,강남구,1168010800,논현동,남성,10대 미만,1753.5593334722223
98,강남구,1168010800,논현동,남성,20대 ,7305.315563194444
99,강남구,1168010800,논현동,남성,30대 ,11614.002291805555
100,강남구,1168010800,논현동,남성,40대 ,10193.983003333333
101,강남구,1168010800,논현동,남성,50대 ,5713.834364583334
102,강남구,1168010800,논현동,남성,60대 ,2889.736327916667
103,강남구,1168010800,논현동,남성,70대 이상,2366.9786080555555
104,강남구,1168010800,논현동,여성,10대 ,2004.665951388889
105,강남구,1168010800,논현동,여성,10대 미만,1309.350508611111
106,강남구,1168010800,논현동,여성,20대 ,11009.023141666667
107,강남구,1168010800,논현동,여성,30대 ,11370.171210694445
108,강남구,1168010800,논현동,여성,40대 ,7304.73748611111
109,강남구,1168010800,논현동,여성,50대 ,4602.072741805556
110,강남구,1168010800,논현동,여성,60대 ,3434.0618273611108
111,강남구,1168010800,논현동,여성,70대 이상,3405.254134444445
112,강남구,1168011000,압구정동,남성,10대 ,1581.591213263889
113,강남구,1168011000,압구정동,남성,10대 미만,1072.3640764583333
114,강남구,1168011000,압구정동,남성,20대 ,2650.747044166667
115,강남구,1168011000,압구정동,남성,30대 ,3662.5430639583333
116,강남구,1168011000,압구정동,남성,40대 ,3842.7321172222223
117,강남구,1168011000,압구정동,남성,50대 ,2677.3450069444443
118,강남구,1168011000,압구정동,남성,60대 ,1476.047696597222
119,강남구,1168011000,압구정동,남성,70대 이상,1340.1978748611111
120,강남구,1168011000,압구정동,여성,10대 ,1847.9681746527776
121,강남구,1168011000,압구정동,여성,10대 미만,1134.2950264583333
122,강남구,1168011000,압구정동,여성,20대 ,4488.6870313888885
123,강남구,1168011000,압구정동,여성,30대 ,4385.540184444444
124,강남구,1168011000,압구정동,여성,40대 ,3638.5351995138885
125,강남구,1168011000,압구정동,여성,50대 ,2422.508946527778
126,강남구,1168011000,압구정동,여성,60대 ,1819.539105
127,강남구,1168011000,압구정동,여성,70대 이상,2085.971029513889
128,강남구,1168011100,세곡동,남성,10대 ,858.1470881018519
129,강남구,1168011100,세곡동,남성,10대 미만,1254.547978148148
130,강남구,1168011100,세곡동,남성,20대 ,681.1694809259259
131,강남구,1168011100,세곡동,남성,30대 ,952.6599721296296
132,강남구,1168011100,세곡동,남성,40대 ,1234.6313881944445
133,강남구,1168011100,세곡동,남성,50대 ,892.3299206018519
134,강남구,1168011100,세곡동,남성,60대 ,668.5828187037038
135,강남구,1168011100,세곡동,남성,70대 이상,563.7720094444445
136,강남구,1168011100,세곡동,여성,10대 ,892.5258661574074
137,강남구,1168011100,세곡동,여성,10대 미만,1181.4355994444445
138,강남구,1168011100,세곡동,여성,20대 ,783.5216231481481
139,강남구,1168011100,세곡동,여성,30대 ,1139.0043007407407
140,강남구,1168011100,세곡동,여성,40대 ,1325.536328287037
141,강남구,1168011100,세곡동,여성,50대 ,944.1874268055557
142,강남구,1168011100,세곡동,여성,60대 ,846.1951234722222
143,강남구,1168011100,세곡동,여성,70대 이상,959.8506294907407
144,강남구,1168011200,자곡동,남성,10대 ,858.1470881018519
145,강남구,1168011200,자곡동,남성,10대 미만,1254.547978148148
146,강남구,1168011200,자곡동,남성,20대 ,681.1694809259259
147,강남구,1168011200,자곡동,남성,30대 ,952.6599721296296
148,강남구,1168011200,자곡동,남성,40대 ,1234.6313881944445
149,강남구,1168011200,자곡동,남성,50대 ,892.3299206018519
150,강남구,1168011200,자곡동,남성,60대 ,668.5828187037038
151,강남구,1168011200,자곡동,남성,70대 이상,563.7720094444445
152,강남구,1168011200,자곡동,여성,10대 ,892.5258661574074
153,강남구,1168011200,자곡동,여성,10대 미만,1181.4355994444445
154,강남구,1168011200,자곡동,여성,20대 ,783.5216231481481
155,강남구,1168011200,자곡동,여성,30대 ,1139.0043007407407
156,강남구,1168011200,자곡동,여성,40대 ,1325.536328287037
157,강남구,1168011200,자곡동,여성,50대 ,944.1874268055557
158,강남구,1168011200,자곡동,여성,60대 ,846.1951234722222
159,강남구,1168011200,자곡동,여성,70대 이상,959.8506294907407
160,강남구,1168011300,율현동,남성,10대 ,858.1470881018519
161,강남구,1168011300,율현동,남성,10대 미만,1254.547978148148
162,강남구,1168011300,율현동,남성,20대 ,681.1694809259259
163,강남구,1168011300,율현동,남성,30대 ,952.6599721296296
164,강남구,1168011300,율현동,남성,40대 ,1234.6313881944445
165,강남구,1168011300,율현동,남성,50대 ,892.3299206018519
166,강남구,1168011300,율현동,남성,60대 ,668.5828187037038
167,강남구,1168011300,율현동,남성,70대 이상,563.7720094444445
168,강남구,1168011300,율현동,여성,10대 ,892.5258661574074
169,강남구,1168011300,율현동,여성,10대 미만,1181.4355994444445
170,강남구,1168011300,율현동,여성,20대 ,783.5216231481481
171,강남구,1168011300,율현동,여성,30대 ,1139.0043007407407
172,강남구,1168011300,율현동,여성,40대 ,1325.536328287037
173,강남구,1168011300,율현동,여성,50대 ,944.1874268055557
174,강남구,1168011300,율현동,여성,60대 ,846.1951234722222
175,강남구,1168011300,율현동,여성,70대 이상,959.8506294907407
176,강남구,1168011400,일원동,남성,10대 ,1392.9922482060185
177,강남구,1168011400,일원동,남성,10대 미만,769.3331265162037
178,강남구,1168011400,일원동,남성,20대 ,851.9948215625
179,강남구,1168011400,일원동,남성,30대 ,1116.0658535416667
180,강남구,1168011400,일원동,남성,40대 ,1423.6980514004629
181,강남구,1168011400,일원동,남성,50대 ,1287.364522488426
182,강남구,1168011400,일원동,남성,60대 ,978.9730221875001
183,강남구,1168011400,일원동,남성,70대 이상,798.0428176504629
184,강남구,1168011400,일원동,여성,10대 ,904.0171037384258
185,강남구,1168011400,일원동,여성,10대 미만,571.7997745949074
186,강남구,1168011400,일원동,여성,20대 ,999.9154700925925
187,강남구,1168011400,일원동,여성,30대 ,1294.3609163078704
188,강남구,1168011400,일원동,여성,40대 ,1666.8197867939816
189,강남구,1168011400,일원동,여성,50대 ,1467.2839492013889
190,강남구,1168011400,일원동,여성,60대 ,1356.225053275463
191,강남구,1168011400,일원동,여성,70대 이상,1294.4743419907406
192,강남구,1168011500,수서동,남성,10대 ,1285.0575522222223
193,강남구,1168011500,수서동,남성,10대 미만,1025.7264903819444
194,강남구,1168011500,수서동,남성,20대 ,1092.9993644097221
195,강남구,1168011500,수서동,남성,30대 ,1744.1849966666666
196,강남구,1168011500,수서동,남성,40대 ,1990.7720672916666
197,강남구,1168011500,수서동,남성,50대 ,1688.523816388889
198,강남구,1168011500,수서동,남성,60대 ,1329.8044867708334
199,강남구,1168011500,수서동,남성,70대 이상,1149.3742493749999
200,강남구,1168011500,수서동,여성,10대 ,852.2330804513889
201,강남구,1168011500,수서동,여성,10대 미만,783.8247693402777
202,강남구,1168011500,수서동,여성,20대 ,1353.102528611111
203,강남구,1168011500,수서동,여성,30대 ,1789.807036388889
204,강남구,1168011500,수서동,여성,40대 ,1844.289035
205,강남구,1168011500,수서동,여성,50대 ,1706.9121668402777
206,강남구,1168011500,수서동,여성,60대 ,1825.623557534722
207,강남구,1168011500,수서동,여성,70대 이상,1708.0237845138888
208,강남구,1168011800,도곡동,남성,10대 ,3732.0401925
209,강남구,1168011800,도곡동,남성,10대 미만,3014.6948965277775
210,강남구,1168011800,도곡동,남성,20대 ,3309.4364177777775
211,강남구,1168011800,도곡동,남성,30대 ,4602.031591111111
212,강남구,1168011800,도곡동,남성,40대 ,6154.831025833333
213,강남구,1168011800,도곡동,남성,50대 ,4827.379039722222
214,강남구,1168011800,도곡동,남성,60대 ,2966.1149387500004
215,강남구,1168011800,도곡동,남성,70대 이상,2368.2806637500003
216,강남구,1168011800,도곡동,여성,10대 ,4620.192949027777
217,강남구,1168011800,도곡동,여성,10대 미만,3155.888270277778
218,강남구,1168011800,도곡동,여성,20대 ,4321.089428333334
219,강남구,1168011800,도곡동,여성,30대 ,5571.400759166667
220,강남구,1168011800,도곡동,여성,40대 ,6955.727456388889
221,강남구,1168011800,도곡동,여성,50대 ,4974.8999911111105
222,강남구,1168011800,도곡동,여성,60대 ,3906.2162162500003
223,강남구,1168011800,도곡동,여성,70대 이상,3682.599670972222
224,강동구,1174010100,명일동,남성,10대 ,3964.212315555556
225,강동구,1174010100,명일동,남성,10대 미만,1846.0030329166666
226,강동구,1174010100,명일동,남성,20대 ,2305.7000412499997
227,강동구,1174010100,명일동,남성,30대 ,2554.04872625
228,강동구,1174010100,명일동,남성,40대 ,3212.7329959722224
229,강동구,1174010100,명일동,남성,50대 ,2969.238010972222
230,강동구,1174010100,명일동,남성,60대 ,2402.543817222222
231,강동구,1174010100,명일동,남성,70대 이상,1746.8092426388887
232,강동구,1174010100,명일동,여성,10대 ,3137.8821365277777
233,강동구,1174010100,명일동,여성,10대 미만,1810.073567361111
234,강동구,1174010100,명일동,여성,20대 ,2473.7853831944444
235,강동구,1174010100,명일동,여성,30대 ,3220.069262083333
236,강동구,1174010100,명일동,여성,40대 ,4138.074247083333
237,강동구,1174010100,명일동,여성,50대 ,3749.746818472222
238,강동구,1174010100,명일동,여성,60대 ,3369.16538875
239,강동구,1174010100,명일동,여성,70대 이상,2943.905401666667
240,강동구,1174010200,고덕동,남성,10대 ,3158.982591111111
241,강동구,1174010200,고덕동,남성,10대 미만,2865.8238661111113
242,강동구,1174010200,고덕동,남성,20대 ,1747.7512766666666
243,강동구,1174010200,고덕동,남성,30대 ,2555.4469369444446
244,강동구,1174010200,고덕동,남성,40대 ,3689.6905763888885
245,강동구,1174010200,고덕동,남성,50대 ,2624.2688387499998
246,강동구,1174010200,고덕동,남성,60대 ,2011.81115875
247,강동구,1174010200,고덕동,남성,70대 이상,1469.1165118055553
248,강동구,1174010200,고덕동,여성,10대 ,2347.8359969444446
249,강동구,1174010200,고덕동,여성,10대 미만,2420.0702030555553
250,강동구,1174010200,고덕동,여성,20대 ,1797.9746509722224
251,강동구,1174010200,고덕동,여성,30대 ,3141.3460541666664
252,강동구,1174010200,고덕동,여성,40대 ,3814.4543356944446
253,강동구,1174010200,고덕동,여성,50대 ,2833.3802541666664
254,강동구,1174010200,고덕동,여성,60대 ,2452.411782083333
255,강동구,1174010200,고덕동,여성,70대 이상,2329.4533301388888
256,강동구,1174010300,상일동,남성,10대 ,1927.136095798611
257,강동구,1174010300,상일동,남성,10대 미만,1205.4924361458334
258,강동구,1174010300,상일동,남성,20대 ,1347.1751505208333
259,강동구,1174010300,상일동,남성,30대 ,2052.548632013889
260,강동구,1174010300,상일동,남성,40대 ,2605.7791765625
261,강동구,1174010300,상일동,남성,50대 ,1865.2513219791665
262,강동구,1174010300,상일동,남성,60대 ,1468.07743625
263,강동구,1174010300,상일동,남성,70대 이상,1156.609170590278
264,강동구,1174010300,상일동,여성,10대 ,1798.1943394444445
265,강동구,1174010300,상일동,여성,10대 미만,1013.0887417708333
266,강동구,1174010300,상일동,여성,20대 ,1502.2463956944446
267,강동구,1174010300,상일동,여성,30대 ,2557.7603490625
268,강동구,1174010300,상일동,여성,40대 ,2727.7061347569447
269,강동구,1174010300,상일동,여성,50대 ,2219.2967780208332
270,강동구,1174010300,상일동,여성,60대 ,1976.0031362152777
271,강동구,1174010300,상일동,여성,70대 이상,1749.4075277777777
272,강동구,1174010500,길동,남성,10대 ,1940.0484529166667
273,강동구,1174010500,길동,남성,10대 미만,1843.8278198611113
274,강동구,1174010500,길동,남성,20대 ,3184.6012751388885
275,강동구,1174010500,길동,남성,30대 ,3904.626191527778
276,강동구,1174010500,길동,남성,40대 ,3907.4331284722225
277,강동구,1174010500,길동,남성,50대 ,3634.870570833333
278,강동구,1174010500,길동,남성,60대 ,2972.0585768055553
279,강동구,1174010500,길동,남성,70대 이상,2480.1250809722223
280,강동구,1174010500,길동,여성,10대 ,1903.8498870833334
281,강동구,1174010500,길동,여성,10대 미만,1881.4938090277776
282,강동구,1174010500,길동,여성,20대 ,3541.1819666666665
283,강동구,1174010500,길동,여성,30대 ,4060.9978050000004
284,강동구,1174010500,길동,여성,40대 ,4166.041727638889
285,강동구,1174010500,길동,여성,50대 ,4492.909677777778
286,강동구,1174010500,길동,여성,60대 ,4064.093407777778
287,강동구,1174010500,길동,여성,70대 이상,3837.52729
288,강동구,1174010600,둔촌동,남성,10대 ,2035.991996111111
289,강동구,1174010600,둔촌동,남성,10대 미만,1466.8427947222224
290,강동구,1174010600,둔촌동,남성,20대 ,1831.4396231944445
291,강동구,1174010600,둔촌동,남성,30대 ,2181.696102222222
292,강동구,1174010600,둔촌동,남성,40대 ,2431.984285138889
293,강동구,1174010600,둔촌동,남성,50대 ,2364.652706388889
294,강동구,1174010600,둔촌동,남성,60대 ,1824.6498395833332
295,강동구,1174010600,둔촌동,남성,70대 이상,1949.7769972222222
296,강동구,1174010600,둔촌동,여성,10대 ,1360.1609624999999
297,강동구,1174010600,둔촌동,여성,10대 미만,954.989375
298,강동구,1174010600,둔촌동,여성,20대 ,1864.2497838888887
299,강동구,1174010600,둔촌동,여성,30대 ,2334.34216375
300,강동구,1174010600,둔촌동,여성,40대 ,2514.26349625
301,강동구,1174010600,둔촌동,여성,50대 ,2782.0891802777774
302,강동구,1174010600,둔촌동,여성,60대 ,2303.7282741666663
303,강동구,1174010600,둔촌동,여성,70대 이상,2502.03087
304,강동구,1174010700,암사동,남성,10대 ,2913.4504301388893
305,강동구,1174010700,암사동,남성,10대 미만,3026.1932509722224
306,강동구,1174010700,암사동,남성,20대 ,3220.7105670833334
307,강동구,1174010700,암사동,남성,30대 ,4342.3157106944445
308,강동구,1174010700,암사동,남성,40대 ,4851.98437875
309,강동구,1174010700,암사동,남성,50대 ,3944.862399583333
310,강동구,1174010700,암사동,남성,60대 ,3062.042509166667
311,강동구,1174010700,암사동,남성,70대 이상,2452.4119268055556
312,강동구,1174010700,암사동,여성,10대 ,2631.708743333333
313,강동구,1174010700,암사동,여성,10대 미만,2589.7740797222223
314,강동구,1174010700,암사동,여성,20대 ,3371.4775484722218
315,강동구,1174010700,암사동,여성,30대 ,5046.528122916667
316,강동구,1174010700,암사동,여성,40대 ,5137.431214027778
317,강동구,1174010700,암사동,여성,50대 ,4781.066136527778
318,강동구,1174010700,암사동,여성,60대 ,4022.108493611111
319,강동구,1174010700,암사동,여성,70대 이상,4028.579097222222
320,강동구,1174010800,성내동,남성,10대 ,3424.1214238888892
321,강동구,1174010800,성내동,남성,10대 미만,2922.868425138889
322,강동구,1174010800,성내동,남성,20대 ,4811.262956388889
323,강동구,1174010800,성내동,남성,30대 ,6178.262974305555
324,강동구,1174010800,성내동,남성,40대 ,6351.750169166667
325,강동구,1174010800,성내동,남성,50대 ,5427.009198194445
326,강동구,1174010800,성내동,남성,60대 ,3920.1239043055557
327,강동구,1174010800,성내동,남성,70대 이상,3510.8997729166663
328,강동구,1174010800,성내동,여성,10대 ,2726.1831894444445
329,강동구,1174010800,성내동,여성,10대 미만,2241.106404027778
330,강동구,1174010800,성내동,여성,20대 ,5450.94710375
331,강동구,1174010800,성내동,여성,30대 ,6493.281045416667
332,강동구,1174010800,성내동,여성,40대 ,6433.259018472222
333,강동구,1174010800,성내동,여성,50대 ,6566.168505694444
334,강동구,1174010800,성내동,여성,60대 ,5429.711985
335,강동구,1174010800,성내동,여성,70대 이상,5245.575759861112
336,강동구,1174010900,천호동,남성,10대 ,4505.214411111111
337,강동구,1174010900,천호동,남성,10대 미만,4512.851797916666
338,강동구,1174010900,천호동,남성,20대 ,6769.486663888889
339,강동구,1174010900,천호동,남성,30대 ,9051.41194986111
340,강동구,1174010900,천호동,남성,40대 ,8910.239709722222
341,강동구,1174010900,천호동,남성,50대 ,7869.398217361111
342,강동구,1174010900,천호동,남성,60대 ,6271.0412190277775
343,강동구,1174010900,천호동,남성,70대 이상,5196.63672486111
344,강동구,1174010900,천호동,여성,10대 ,4210.180550277778
345,강동구,1174010900,천호동,여성,10대 미만,3876.94294125
346,강동구,1174010900,천호동,여성,20대 ,8031.782133055555
347,강동구,1174010900,천호동,여성,30대 ,9845.791122222223
348,강동구,1174010900,천호동,여성,40대 ,8906.579489861111
349,강동구,1174010900,천호동,여성,50대 ,9341.231817361111
350,강동구,1174010900,천호동,여성,60대 ,8274.723970555557
351,강동구,1174010900,천호동,여성,70대 이상,8027.8086230555555
352,강동구,1174011000,강일동,남성,10대 ,1360.0697257638888
353,강동구,1174011000,강일동,남성,10대 미만,1278.1066888194443
354,강동구,1174011000,강일동,남성,20대 ,1013.4445527083334
355,강동구,1174011000,강일동,남성,30대 ,1683.33278875
356,강동구,1174011000,강일동,남성,40대 ,2050.182898263889
357,강동구,1174011000,강일동,남성,50대 ,1403.6443446527776
358,강동구,1174011000,강일동,남성,60대 ,972.9990893055556
359,강동구,1174011000,강일동,남성,70대 이상,922.2628861805556
360,강동구,1174011000,강일동,여성,10대 ,1220.2222608333334
361,강동구,1174011000,강일동,여성,10대 미만,1194.0676515972223
362,강동구,1174011000,강일동,여성,20대 ,1118.2817102777778
363,강동구,1174011000,강일동,여성,30대 ,1991.4197722916667
364,강동구,1174011000,강일동,여성,40대 ,1893.2066063194445
365,강동구,1174011000,강일동,여성,50대 ,1465.654180486111
366,강동구,1174011000,강일동,여성,60대 ,1356.784164236111
367,강동구,1174011000,강일동,여성,70대 이상,1280.89542375
368,강북구,1130510100,미아동,남성,10대 ,5914.492903055555
369,강북구,1130510100,미아동,남성,10대 미만,4426.877625277778
370,강북구,1130510100,미아동,남성,20대 ,7514.299476944444
371,강북구,1130510100,미아동,남성,30대 ,7767.409529305555
372,강북구,1130510100,미아동,남성,40대 ,9662.637766666667
373,강북구,1130510100,미아동,남성,50대 ,9430.643982777778
374,강북구,1130510100,미아동,남성,60대 ,6851.481384444444
375,강북구,1130510100,미아동,남성,70대 이상,7627.065973055555
376,강북구,1130510100,미아동,여성,10대 ,6206.1883965277775
377,강북구,1130510100,미아동,여성,10대 미만,4694.678121388889
378,강북구,1130510100,미아동,여성,20대 ,8584.612776944445
379,강북구,1130510100,미아동,여성,30대 ,8557.987468472222
380,강북구,1130510100,미아동,여성,40대 ,10636.009143194444
381,강북구,1130510100,미아동,여성,50대 ,11228.33771986111
382,강북구,1130510100,미아동,여성,60대 ,9105.267067777777
383,강북구,1130510100,미아동,여성,70대 이상,12166.281558055556
384,강북구,1130510200,번동,남성,10대 ,1856.8042766666667
385,강북구,1130510200,번동,남성,10대 미만,1497.666748611111
386,강북구,1130510200,번동,남성,20대 ,2963.594452777778
387,강북구,1130510200,번동,남성,30대 ,3009.0115512499997
388,강북구,1130510200,번동,남성,40대 ,3533.591018055555
389,강북구,1130510200,번동,남성,50대 ,3561.437921388889
390,강북구,1130510200,번동,남성,60대 ,2642.972138194444
391,강북구,1130510200,번동,남성,70대 이상,2927.348382638889
392,강북구,1130510200,번동,여성,10대 ,1728.4863641666668
393,강북구,1130510200,번동,여성,10대 미만,1218.780216111111
394,강북구,1130510200,번동,여성,20대 ,3444.0190663888893
395,강북구,1130510200,번동,여성,30대 ,2921.7752643055555
396,강북구,1130510200,번동,여성,40대 ,3738.060988333333
397,강북구,1130510200,번동,여성,50대 ,4016.937260972222
398,강북구,1130510200,번동,여성,60대 ,3575.724514444444
399,강북구,1130510200,번동,여성,70대 이상,5115.569608055555
400,강북구,1130510300,수유동,남성,10대 ,1955.7333293749998
401,강북구,1130510300,수유동,남성,10대 미만,1675.4026642708334
402,강북구,1130510300,수유동,남성,20대 ,3567.062615416666
403,강북구,1130510300,수유동,남성,30대 ,3384.8445544791666
404,강북구,1130510300,수유동,남성,40대 ,3730.6428082291663
405,강북구,1130510300,수유동,남성,50대 ,3823.3977641666665
406,강북구,1130510300,수유동,남성,60대 ,2865.4285681944443
407,강북구,1130510300,수유동,남성,70대 이상,3138.9702175347225
408,강북구,1130510300,수유동,여성,10대 ,1800.608748125
409,강북구,1130510300,수유동,여성,10대 미만,1486.8871952430554
410,강북구,1130510300,수유동,여성,20대 ,4070.514276527778
411,강북구,1130510300,수유동,여성,30대 ,3394.8568796180552
412,강북구,1130510300,수유동,여성,40대 ,3826.6246536805556
413,강북구,1130510300,수유동,여성,50대 ,4609.708628611111
414,강북구,1130510300,수유동,여성,60대 ,3994.905809201389
415,강북구,1130510300,수유동,여성,70대 이상,5184.088375520833
416,강북구,1130510400,우이동,남성,10대 ,358.8928643055556
417,강북구,1130510400,우이동,남성,10대 미만,272.93145979166667
418,강북구,1130510400,우이동,남성,20대 ,550.4951327777777
419,강북구,1130510400,우이동,남성,30대 ,589.9805759027778
420,강북구,1130510400,우이동,남성,40대 ,679.340564375
421,강북구,1130510400,우이동,남성,50대 ,734.9452736111111
422,강북구,1130510400,우이동,남성,60대 ,570.1068436111111
423,강북구,1130510400,우이동,남성,70대 이상,624.8205432638889
424,강북구,1130510400,우이동,여성,10대 ,355.42970263888884
425,강북구,1130510400,우이동,여성,10대 미만,275.48884534722225
426,강북구,1130510400,우이동,여성,20대 ,714.2539501388889
427,강북구,1130510400,우이동,여성,30대 ,616.4756463194444
428,강북구,1130510400,우이동,여성,40대 ,709.4516533333334
429,강북구,1130510400,우이동,여성,50대 ,788.9105197222221
430,강북구,1130510400,우이동,여성,60대 ,719.4916103472223
431,강북구,1130510400,우이동,여성,70대 이상,987.8489440972222
432,강서구,1150010100,염창동,남성,10대 ,780.8431091666666
433,강서구,1150010100,염창동,남성,10대 미만,790.75323375
434,강서구,1150010100,염창동,남성,20대 ,868.7724022916667
435,강서구,1150010100,염창동,남성,30대 ,1502.6322986805556
436,강서구,1150010100,염창동,남성,40대 ,1512.478992013889
437,강서구,1150010100,염창동,남성,50대 ,979.1190753472223
