,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
55,강남구,1168010500,삼성동,남성,70대 이상,2085.948753763441
56,강남구,1168010500,삼성동,여성,10대 ,2688.0060811827957
57,강남구,1168010500,삼성동,여성,10대 미만,1881.2378602150538
58,강남구,1168010500,삼성동,여성,20대 ,7745.301034543011
59,강남구,1168010500,삼성동,여성,30대 ,9088.59253454301
60,강남구,1168010500,삼성동,여성,40대 ,7239.825187903226
61,강남구,1168010500,삼성동,여성,50대 ,4595.358368682796
62,강남구,1168010500,삼성동,여성,60대 ,3452.106805510752
63,강남구,1168010500,삼성동,여성,70대 이상,3265.8752020161287
64,강남구,1168010600,대치동,남성,10대 ,6810.094215322581
65,강남구,1168010600,대치동,남성,10대 미만,1914.183505219534
66,강남구,1168010600,대치동,남성,20대 ,3401.0064928987454
67,강남구,1168010600,대치동,남성,30대 ,4429.675561178316
68,강남구,1168010600,대치동,남성,40대 ,5930.24390376344
69,강남구,1168010600,대치동,남성,50대 ,4095.6970954973117
70,강남구,1168010600,대치동,남성,60대 ,2124.5256039426527
71,강남구,1168010600,대치동,남성,70대 이상,1744.2305715277778
72,강남구,1168010600,대치동,여성,10대 ,5650.774859341397
73,강남구,1168010600,대치동,여성,10대 미만,1798.724481205197
74,강남구,1168010600,대치동,여성,20대 ,4228.867731810035
75,강남구,1168010600,대치동,여성,30대 ,4280.463139964158
76,강남구,1168010600,대치동,여성,40대 ,6317.092555465949
77,강남구,1168010600,대치동,여성,50대 ,3820.2132282258062
78,강남구,1168010600,대치동,여성,60대 ,2507.3053589157703
79,강남구,1168010600,대치동,여성,70대 이상,2516.5456749775985
80,강남구,1168010700,신사동,남성,10대 ,1553.7075411290323
81,강남구,1168010700,신사동,남성,10대 미만,1009.9299025537634
82,강남구,1168010700,신사동,남성,20대 ,2784.5541882392477
83,강남구,1168010700,신사동,남성,30대 ,3829.0500244623654
84,강남구,1168010700,신사동,남성,40대 ,3889.911250873656
85,강남구,1168010700,신사동,남성,50대 ,2645.576164986559
86,강남구,1168010700,신사동,남성,60대 ,1574.0071870967743
87,강남구,1168010700,신사동,남성,70대 이상,1500.1460497311828
88,강남구,1168010700,신사동,여성,10대 ,1814.222416061828
89,강남구,1168010700,신사동,여성,10대 미만,1121.1487790994622
90,강남구,1168010700,신사동,여성,20대 ,4673.45111451613
91,강남구,1168010700,신사동,여성,30대 ,4391.441740725807
92,강남구,1168010700,신사동,여성,40대 ,3603.970584408602
93,강남구,1168010700,신사동,여성,50대 ,2506.6751160618282
94,강남구,1168010700,신사동,여성,60대 ,1996.6538467741937
95,강남구,1168010700,신사동,여성,70대 이상,2379.6916461021506
96,강남구,1168010800,논현동,남성,10대 ,1934.776276344086
97,강남구,1168010800,논현동,남성,10대 미만,1420.960404973118
98,강남구,1168010800,논현동,남성,20대 ,7860.941107123656
99,강남구,1168010800,논현동,남성,30대 ,11727.2553702957
100,강남구,1168010800,논현동,남성,40대 ,9515.380140994623
101,강남구,1168010800,논현동,남성,50대 ,5225.319838037634
102,강남구,1168010800,논현동,남성,60대 ,2901.950236021505
103,강남구,1168010800,논현동,남성,70대 이상,2528.1105483870965
104,강남구,1168010800,논현동,여성,10대 ,2034.664325
105,강남구,1168010800,논현동,여성,10대 미만,1154.935620295699
106,강남구,1168010800,논현동,여성,20대 ,11330.112070833333
107,강남구,1168010800,논현동,여성,30대 ,11321.911862634408
108,강남구,1168010800,논현동,여성,40대 ,6738.288037768817
109,강남구,1168010800,논현동,여성,50대 ,4364.979945698925
110,강남구,1168010800,논현동,여성,60대 ,3615.4636357526883
111,강남구,1168010800,논현동,여성,70대 이상,3509.5063444892476
112,강남구,1168011000,압구정동,남성,10대 ,1553.7075411290323
113,강남구,1168011000,압구정동,남성,10대 미만,1009.9299025537634
114,강남구,1168011000,압구정동,남성,20대 ,2784.5541882392477
115,강남구,1168011000,압구정동,남성,30대 ,3829.0500244623654
116,강남구,1168011000,압구정동,남성,40대 ,3889.911250873656
117,강남구,1168011000,압구정동,남성,50대 ,2645.576164986559
118,강남구,1168011000,압구정동,남성,60대 ,1574.0071870967743
119,강남구,1168011000,압구정동,남성,70대 이상,1500.1460497311828
120,강남구,1168011000,압구정동,여성,10대 ,1814.222416061828
121,강남구,1168011000,압구정동,여성,10대 미만,1121.1487790994622
122,강남구,1168011000,압구정동,여성,20대 ,4673.45111451613
123,강남구,1168011000,압구정동,여성,30대 ,4391.441740725807
124,강남구,1168011000,압구정동,여성,40대 ,3603.970584408602
125,강남구,1168011000,압구정동,여성,50대 ,2506.6751160618282
126,강남구,1168011000,압구정동,여성,60대 ,1996.6538467741937
127,강남구,1168011000,압구정동,여성,70대 이상,2379.6916461021506
128,강남구,1168011100,세곡동,남성,10대 ,785.7722786738351
129,강남구,1168011100,세곡동,남성,10대 미만,1109.4124599910394
130,강남구,1168011100,세곡동,남성,20대 ,711.5275268369177
131,강남구,1168011100,세곡동,남성,30대 ,1008.1098041218638
132,강남구,1168011100,세곡동,남성,40대 ,1195.603502732975
133,강남구,1168011100,세곡동,남성,50대 ,882.650796998208
134,강남구,1168011100,세곡동,남성,60대 ,675.26645672043
135,강남구,1168011100,세곡동,남성,70대 이상,606.9290239247312
136,강남구,1168011100,세곡동,여성,10대 ,901.8805193548387
137,강남구,1168011100,세곡동,여성,10대 미만,1202.7731812724014
138,강남구,1168011100,세곡동,여성,20대 ,793.2741369175627
139,강남구,1168011100,세곡동,여성,30대 ,1186.3380375896056
140,강남구,1168011100,세곡동,여성,40대 ,1293.7239762992833
141,강남구,1168011100,세곡동,여성,50대 ,957.0924828405018
142,강남구,1168011100,세곡동,여성,60대 ,929.7973047939067
143,강남구,1168011100,세곡동,여성,70대 이상,1047.706859139785
144,강남구,1168011200,자곡동,남성,10대 ,785.7722786738351
145,강남구,1168011200,자곡동,남성,10대 미만,1109.4124599910394
146,강남구,1168011200,자곡동,남성,20대 ,711.5275268369177
147,강남구,1168011200,자곡동,남성,30대 ,1008.1098041218638
148,강남구,1168011200,자곡동,남성,40대 ,1195.603502732975
149,강남구,1168011200,자곡동,남성,50대 ,882.650796998208
150,강남구,1168011200,자곡동,남성,60대 ,675.26645672043
151,강남구,1168011200,자곡동,남성,70대 이상,606.9290239247312
152,강남구,1168011200,자곡동,여성,10대 ,901.8805193548387
153,강남구,1168011200,자곡동,여성,10대 미만,1202.7731812724014
154,강남구,1168011200,자곡동,여성,20대 ,793.2741369175627
155,강남구,1168011200,자곡동,여성,30대 ,1186.3380375896056
156,강남구,1168011200,자곡동,여성,40대 ,1293.7239762992833
157,강남구,1168011200,자곡동,여성,50대 ,957.0924828405018
158,강남구,1168011200,자곡동,여성,60대 ,929.7973047939067
159,강남구,1168011200,자곡동,여성,70대 이상,1047.706859139785
160,강남구,1168011300,율현동,남성,10대 ,785.7722786738351
161,강남구,1168011300,율현동,남성,10대 미만,1109.4124599910394
162,강남구,1168011300,율현동,남성,20대 ,711.5275268369177
163,강남구,1168011300,율현동,남성,30대 ,1008.1098041218638
164,강남구,1168011300,율현동,남성,40대 ,1195.603502732975
165,강남구,1168011300,율현동,남성,50대 ,882.650796998208
166,강남구,1168011300,율현동,남성,60대 ,675.26645672043
167,강남구,1168011300,율현동,남성,70대 이상,606.9290239247312
168,강남구,1168011300,율현동,여성,10대 ,901.8805193548387
169,강남구,1168011300,율현동,여성,10대 미만,1202.7731812724014
170,강남구,1168011300,율현동,여성,20대 ,793.2741369175627
171,강남구,1168011300,율현동,여성,30대 ,1186.3380375896056
172,강남구,1168011300,율현동,여성,40대 ,1293.7239762992833
173,강남구,1168011300,율현동,여성,50대 ,957.0924828405018
174,강남구,1168011300,율현동,여성,60대 ,929.7973047939067
175,강남구,1168011300,율현동,여성,70대 이상,1047.706859139785
176,강남구,1168011400,일원동,남성,10대 ,1292.5743735887097
177,강남구,1168011400,일원동,남성,10대 미만,751.4383608982976
178,강남구,1168011400,일원동,남성,20대 ,959.60307203181
179,강남구,1168011400,일원동,남성,30대 ,1108.5410087253583
180,강남구,1168011400,일원동,남성,40대 ,1420.6295470766129
181,강남구,1168011400,일원동,남성,50대 ,1319.1543699932795
182,강남구,1168011400,일원동,남성,60대 ,1056.7721935259858
183,강남구,1168011400,일원동,남성,70대 이상,842.5781124551971
184,강남구,1168011400,일원동,여성,10대 ,966.6002482190861
185,강남구,1168011400,일원동,여성,10대 미만,642.8261022401433
186,강남구,1168011400,일원동,여성,20대 ,1066.9882194108422
187,강남구,1168011400,일원동,여성,30대 ,1293.14197484319
188,강남구,1168011400,일원동,여성,40대 ,1680.4180018033155
189,강남구,1168011400,일원동,여성,50대 ,1514.5327467405914
190,강남구,1168011400,일원동,여성,60대 ,1394.6625302531363
191,강남구,1168011400,일원동,여성,70대 이상,1271.1801995071685
192,강남구,1168011500,수서동,남성,10대 ,1115.2757657594086
193,강남구,1168011500,수서동,남성,10대 미만,910.3690119959678
194,강남구,1168011500,수서동,남성,20대 ,1219.768470497312
195,강남구,1168011500,수서동,남성,30대 ,1816.6152683467742
196,강남구,1168011500,수서동,남성,40대 ,1952.3166404905915
197,강남구,1168011500,수서동,남성,50대 ,1685.1777102150536
198,강남구,1168011500,수서동,남성,60대 ,1415.1786499999998
199,강남구,1168011500,수서동,남성,70대 이상,1184.4349408938172
200,강남구,1168011500,수서동,여성,10대 ,881.1388838709677
201,강남구,1168011500,수서동,여성,10대 미만,754.3661422379032
202,강남구,1168011500,수서동,여성,20대 ,1435.72030625
203,강남구,1168011500,수서동,여성,30대 ,1944.58473844086
204,강남구,1168011500,수서동,여성,40대 ,1806.7184923387097
205,강남구,1168011500,수서동,여성,50대 ,1793.3024459005376
206,강남구,1168011500,수서동,여성,60대 ,1865.1627288642474
207,강남구,1168011500,수서동,여성,70대 이상,1727.878384576613
208,강남구,1168011800,도곡동,남성,10대 ,3202.8682931451617
209,강남구,1168011800,도곡동,남성,10대 미만,2354.577068548387
210,강남구,1168011800,도곡동,남성,20대 ,2911.287966935484
211,강남구,1168011800,도곡동,남성,30대 ,3926.6789004032257
212,강남구,1168011800,도곡동,남성,40대 ,5428.671172983871
213,강남구,1168011800,도곡동,남성,50대 ,4002.7202342741934
214,강남구,1168011800,도곡동,남성,60대 ,2753.256808870968
215,강남구,1168011800,도곡동,남성,70대 이상,2281.1378513440864
216,강남구,1168011800,도곡동,여성,10대 ,3885.6653002688167
217,강남구,1168011800,도곡동,여성,10대 미만,2536.8850657258067
218,강남구,1168011800,도곡동,여성,20대 ,3820.693956451613
219,강남구,1168011800,도곡동,여성,30대 ,4830.623998252689
220,강남구,1168011800,도곡동,여성,40대 ,5909.586518548386
221,강남구,1168011800,도곡동,여성,50대 ,4368.9736115591395
222,강남구,1168011800,도곡동,여성,60대 ,3545.188284139785
223,강남구,1168011800,도곡동,여성,70대 이상,3522.8528263440858
224,강동구,1174010100,명일동,남성,10대 ,3595.9899918010756
225,강동구,1174010100,명일동,남성,10대 미만,1703.7332205645162
226,강동구,1174010100,명일동,남성,20대 ,2455.165572311828
227,강동구,1174010100,명일동,남성,30대 ,2697.849444623656
228,강동구,1174010100,명일동,남성,40대 ,3464.8356826612903
229,강동구,1174010100,명일동,남성,50대 ,2960.646792204301
230,강동구,1174010100,명일동,남성,60대 ,2621.567822311828
231,강동구,1174010100,명일동,남성,70대 이상,1769.32569327957
232,강동구,1174010100,명일동,여성,10대 ,2997.7568505376344
233,강동구,1174010100,명일동,여성,10대 미만,1665.1267264784947
234,강동구,1174010100,명일동,여성,20대 ,2695.747926344086
235,강동구,1174010100,명일동,여성,30대 ,3246.655556048387
236,강동구,1174010100,명일동,여성,40대 ,4216.31376922043
237,강동구,1174010100,명일동,여성,50대 ,3946.7246630376344
238,강동구,1174010100,명일동,여성,60대 ,3528.796328763441
239,강동구,1174010100,명일동,여성,70대 이상,3017.6160877688176
240,강동구,1174010200,고덕동,남성,10대 ,3057.812032795699
241,강동구,1174010200,고덕동,남성,10대 미만,2735.671377016129
242,강동구,1174010200,고덕동,남성,20대 ,2135.7016688172043
243,강동구,1174010200,고덕동,남성,30대 ,3090.5374095430107
244,강동구,1174010200,고덕동,남성,40대 ,4067.2395456989248
245,강동구,1174010200,고덕동,남성,50대 ,3087.030630376344
246,강동구,1174010200,고덕동,남성,60대 ,2381.47430672043
247,강동구,1174010200,고덕동,남성,70대 이상,1818.761246236559
248,강동구,1174010200,고덕동,여성,10대 ,2513.794766532258
249,강동구,1174010200,고덕동,여성,10대 미만,2487.110170698925
250,강동구,1174010200,고덕동,여성,20대 ,2100.3028782258066
251,강동구,1174010200,고덕동,여성,30대 ,3614.685573655914
252,강동구,1174010200,고덕동,여성,40대 ,4182.372275672043
253,강동구,1174010200,고덕동,여성,50대 ,3381.2059012096774
254,강동구,1174010200,고덕동,여성,60대 ,2969.3558845430107
255,강동구,1174010200,고덕동,여성,70대 이상,2841.5993704301077
256,강동구,1174010300,상일동,남성,10대 ,1711.7226942876343
257,강동구,1174010300,상일동,남성,10대 미만,1066.3172330981183
258,강동구,1174010300,상일동,남성,20대 ,1318.1004286626344
259,강동구,1174010300,상일동,남성,30대 ,1840.069274831989
260,강동구,1174010300,상일동,남성,40대 ,2312.0599838037633
261,강동구,1174010300,상일동,남성,50대 ,1894.2666085349463
262,강동구,1174010300,상일동,남성,60대 ,1436.766610719086
263,강동구,1174010300,상일동,남성,70대 이상,1101.4735084005376
264,강동구,1174010300,상일동,여성,10대 ,1655.1552253024192
265,강동구,1174010300,상일동,여성,10대 미만,999.3865311827957
266,강동구,1174010300,상일동,여성,20대 ,1494.4032561827955
267,강동구,1174010300,상일동,여성,30대 ,2180.634917170699
268,강동구,1174010300,상일동,여성,40대 ,2339.710979032258
269,강동구,1174010300,상일동,여성,50대 ,2151.0168811827957
270,강동구,1174010300,상일동,여성,60대 ,1798.1994805443549
271,강동구,1174010300,상일동,여성,70대 이상,1714.7863585685484
272,강동구,1174010500,길동,남성,10대 ,2108.9509461021503
273,강동구,1174010500,길동,남성,10대 미만,1709.0615399193548
274,강동구,1174010500,길동,남성,20대 ,3182.487664516129
275,강동구,1174010500,길동,남성,30대 ,3818.63161061828
276,강동구,1174010500,길동,남성,40대 ,3850.1631064516127
277,강동구,1174010500,길동,남성,50대 ,3685.977035752688
278,강동구,1174010500,길동,남성,60대 ,3042.9958735215055
279,강동구,1174010500,길동,남성,70대 이상,2427.638740591398
280,강동구,1174010500,길동,여성,10대 ,2088.897646236559
281,강동구,1174010500,길동,여성,10대 미만,1988.3597345430107
282,강동구,1174010500,길동,여성,20대 ,3456.589389247312
283,강동구,1174010500,길동,여성,30대 ,3995.956120833333
284,강동구,1174010500,길동,여성,40대 ,4106.374322715054
285,강동구,1174010500,길동,여성,50대 ,4590.725968010753
286,강동구,1174010500,길동,여성,60대 ,4088.0785991935486
287,강동구,1174010500,길동,여성,70대 이상,3589.973505376344
288,강동구,1174010600,둔촌동,남성,10대 ,1931.2633780913977
289,강동구,1174010600,둔촌동,남성,10대 미만,1387.0218170698924
290,강동구,1174010600,둔촌동,남성,20대 ,2051.944589784946
291,강동구,1174010600,둔촌동,남성,30대 ,2418.3333711021505
292,강동구,1174010600,둔촌동,남성,40대 ,2626.8223213709675
293,강동구,1174010600,둔촌동,남성,50대 ,2472.9011560483873
294,강동구,1174010600,둔촌동,남성,60대 ,2139.621739247312
295,강동구,1174010600,둔촌동,남성,70대 이상,2314.2255376344087
296,강동구,1174010600,둔촌동,여성,10대 ,1595.120421908602
297,강동구,1174010600,둔촌동,여성,10대 미만,1128.3061528225805
298,강동구,1174010600,둔촌동,여성,20대 ,2127.4305318548386
299,강동구,1174010600,둔촌동,여성,30대 ,2483.754629704301
300,강동구,1174010600,둔촌동,여성,40대 ,2906.578165456989
301,강동구,1174010600,둔촌동,여성,50대 ,3123.7918331989245
302,강동구,1174010600,둔촌동,여성,60대 ,2726.1265717741935
303,강동구,1174010600,둔촌동,여성,70대 이상,2815.720172580645
304,강동구,1174010700,암사동,남성,10대 ,3001.1026500000003
305,강동구,1174010700,암사동,남성,10대 미만,2947.5484590053766
306,강동구,1174010700,암사동,남성,20대 ,3287.7697614247313
307,강동구,1174010700,암사동,남성,30대 ,4412.781484946237
308,강동구,1174010700,암사동,남성,40대 ,5007.814152016129
309,강동구,1174010700,암사동,남성,50대 ,3986.9459461021506
310,강동구,1174010700,암사동,남성,60대 ,3272.0542385752688
311,강동구,1174010700,암사동,남성,70대 이상,2532.526664516129
312,강동구,1174010700,암사동,여성,10대 ,2804.2651524193548
313,강동구,1174010700,암사동,여성,10대 미만,2793.7161319892475
314,강동구,1174010700,암사동,여성,20대 ,3623.4971443548384
315,강동구,1174010700,암사동,여성,30대 ,5290.0869139784945
316,강동구,1174010700,암사동,여성,40대 ,5233.603798252688
317,강동구,1174010700,암사동,여성,50대 ,4882.469703091398
318,강동구,1174010700,암사동,여성,60대 ,4230.751936962365
319,강동구,1174010700,암사동,여성,70대 이상,4287.872554166667
320,강동구,1174010800,성내동,남성,10대 ,3615.0798571236555
321,강동구,1174010800,성내동,남성,10대 미만,2939.4462943548388
322,강동구,1174010800,성내동,남성,20대 ,4959.038929166666
323,강동구,1174010800,성내동,남성,30대 ,6332.608986827957
324,강동구,1174010800,성내동,남성,40대 ,6352.138598924731
325,강동구,1174010800,성내동,남성,50대 ,5515.094633736559
326,강동구,1174010800,성내동,남성,60대 ,4031.957076612903
327,강동구,1174010800,성내동,남성,70대 이상,3649.8972618279568
328,강동구,1174010800,성내동,여성,10대 ,3107.3838163978494
329,강동구,1174010800,성내동,여성,10대 미만,2461.250148655914
330,강동구,1174010800,성내동,여성,20대 ,5729.480055645162
331,강동구,1174010800,성내동,여성,30대 ,6452.499944086022
332,강동구,1174010800,성내동,여성,40대 ,6537.375461424731
333,강동구,1174010800,성내동,여성,50대 ,6676.50256344086
334,강동구,1174010800,성내동,여성,60대 ,5686.035094086022
335,강동구,1174010800,성내동,여성,70대 이상,5282.564438306452
336,강동구,1174010900,천호동,남성,10대 ,4461.030482258065
337,강동구,1174010900,천호동,남성,10대 미만,4221.620779301075
338,강동구,1174010900,천호동,남성,20대 ,6937.495560080645
339,강동구,1174010900,천호동,남성,30대 ,8874.67711639785
340,강동구,1174010900,천호동,남성,40대 ,8471.077400537635
341,강동구,1174010900,천호동,남성,50대 ,7690.194353897849
342,강동구,1174010900,천호동,남성,60대 ,6220.186385887097
343,강동구,1174010900,천호동,남성,70대 이상,5037.080422849463
344,강동구,1174010900,천호동,여성,10대 ,4173.769589784946
345,강동구,1174010900,천호동,여성,10대 미만,3456.6259754032258
346,강동구,1174010900,천호동,여성,20대 ,8147.0224954301075
347,강동구,1174010900,천호동,여성,30대 ,9330.56375564516
348,강동구,1174010900,천호동,여성,40대 ,8359.365640188173
349,강동구,1174010900,천호동,여성,50대 ,9202.447221102151
350,강동구,1174010900,천호동,여성,60대 ,8235.581316801075
351,강동구,1174010900,천호동,여성,70대 이상,8045.786045295699
352,강동구,1174011000,강일동,남성,10대 ,1415.62083844086
353,강동구,1174011000,강일동,남성,10대 미만,1244.9007609543012
354,강동구,1174011000,강일동,남성,20대 ,1049.7167321908603
355,강동구,1174011000,강일동,남성,30대 ,1437.272936626344
356,강동구,1174011000,강일동,남성,40대 ,1963.6546857526882
357,강동구,1174011000,강일동,남성,50대 ,1478.4082923387095
358,강동구,1174011000,강일동,남성,60대 ,1000.6154796370969
359,강동구,1174011000,강일동,남성,70대 이상,829.2601450268817
360,강동구,1174011000,강일동,여성,10대 ,1345.5781952284945
361,강동구,1174011000,강일동,여성,10대 미만,1277.820480376344
362,강동구,1174011000,강일동,여성,20대 ,1131.8438385752688
363,강동구,1174011000,강일동,여성,30대 ,1573.6401367607525
364,강동구,1174011000,강일동,여성,40대 ,1799.4306524193546
365,강동구,1174011000,강일동,여성,50대 ,1500.6204302419355
366,강동구,1174011000,강일동,여성,60대 ,1282.1707053091397
367,강동구,1174011000,강일동,여성,70대 이상,1270.4955811155914
368,강북구,1130510100,미아동,남성,10대 ,6325.758506451613
369,강북구,1130510100,미아동,남성,10대 미만,4775.653289650538
370,강북구,1130510100,미아동,남성,20대 ,8001.330965860216
371,강북구,1130510100,미아동,남성,30대 ,8358.296371908602
372,강북구,1130510100,미아동,남성,40대 ,10173.635607930108
373,강북구,1130510100,미아동,남성,50대 ,9581.23206639785
374,강북구,1130510100,미아동,남성,60대 ,7194.717081317204
375,강북구,1130510100,미아동,남성,70대 이상,7853.777538844086
376,강북구,1130510100,미아동,여성,10대 ,6435.087338978495
377,강북구,1130510100,미아동,여성,10대 미만,4853.114898924731
378,강북구,1130510100,미아동,여성,20대 ,9170.954135215054
379,강북구,1130510100,미아동,여성,30대 ,9110.398761962366
380,강북구,1130510100,미아동,여성,40대 ,11045.399967204301
381,강북구,1130510100,미아동,여성,50대 ,11724.603262768818
382,강북구,1130510100,미아동,여성,60대 ,9526.322218413978
383,강북구,1130510100,미아동,여성,70대 이상,12705.784967876345
384,강북구,1130510200,번동,남성,10대 ,2056.5781069892473
385,강북구,1130510200,번동,남성,10대 미만,1559.908966532258
386,강북구,1130510200,번동,남성,20대 ,3068.9366134408606
387,강북구,1130510200,번동,남성,30대 ,3117.7314241935487
388,강북구,1130510200,번동,남성,40대 ,3775.4918346774193
389,강북구,1130510200,번동,남성,50대 ,3470.3824697580644
390,강북구,1130510200,번동,남성,60대 ,2798.567756451613
391,강북구,1130510200,번동,남성,70대 이상,2898.977344892473
392,강북구,1130510200,번동,여성,10대 ,2002.6013876344086
393,강북구,1130510200,번동,여성,10대 미만,1294.6850330645161
394,강북구,1130510200,번동,여성,20대 ,3699.5380482526884
395,강북구,1130510200,번동,여성,30대 ,3127.768287096774
396,강북구,1130510200,번동,여성,40대 ,3910.059096236559
397,강북구,1130510200,번동,여성,50대 ,4172.158553091398
398,강북구,1130510200,번동,여성,60대 ,3738.748637231183
399,강북구,1130510200,번동,여성,70대 이상,4953.569466129032
400,강북구,1130510300,수유동,남성,10대 ,2148.0946668682795
401,강북구,1130510300,수유동,남성,10대 미만,1695.9766880040322
402,강북구,1130510300,수유동,남성,20대 ,3705.3581328293008
403,강북구,1130510300,수유동,남성,30대 ,3536.7706279233867
404,강북구,1130510300,수유동,남성,40대 ,3789.8726812500004
405,강북구,1130510300,수유동,남성,50대 ,3807.3997528225805
406,강북구,1130510300,수유동,남성,60대 ,2940.838651780914
407,강북구,1130510300,수유동,남성,70대 이상,3286.3193334677417
408,강북구,1130510300,수유동,여성,10대 ,1936.3228588037634
409,강북구,1130510300,수유동,여성,10대 미만,1459.9545934139785
410,강북구,1130510300,수유동,여성,20대 ,4429.646142069892
411,강북구,1130510300,수유동,여성,30대 ,3471.3974581653224
412,강북구,1130510300,수유동,여성,40대 ,4060.009398555107
413,강북구,1130510300,수유동,여성,50대 ,4688.247095732527
414,강북구,1130510300,수유동,여성,60대 ,4057.6822950268815
415,강북구,1130510300,수유동,여성,70대 이상,5533.795226310484
416,강북구,1130510400,우이동,남성,10대 ,400.17168413978493
417,강북구,1130510400,우이동,남성,10대 미만,318.7092543682796
418,강북구,1130510400,우이동,남성,20대 ,548.7019735887096
419,강북구,1130510400,우이동,남성,30대 ,585.5583723790322
420,강북구,1130510400,우이동,남성,40대 ,680.2761610215053
421,강북구,1130510400,우이동,남성,50대 ,689.3834997311828
422,강북구,1130510400,우이동,남성,60대 ,572.0709996639786
423,강북구,1130510400,우이동,남성,70대 이상,676.4563610215054
424,강북구,1130510400,우이동,여성,10대 ,371.0880100806451
425,강북구,1130510400,우이동,여성,10대 미만,279.1783358870968
426,강북구,1130510400,우이동,여성,20대 ,731.4065254032258
427,강북구,1130510400,우이동,여성,30대 ,594.3348410618279
428,강북구,1130510400,우이동,여성,40대 ,725.5075867607526
429,강북구,1130510400,우이동,여성,50대 ,803.6490391801075
430,강북구,1130510400,우이동,여성,60대 ,725.727753360215
431,강북구,1130510400,우이동,여성,70대 이상,1055.4062377016128
432,강서구,1150010100,염창동,남성,10대 ,739.7639213709678
433,강서구,1150010100,염창동,남성,10대 미만,731.8927477822581
434,강서구,1150010100,염창동,남성,20대 ,948.8577103494623
435,강서구,1150010100,염창동,남성,30대 ,1505.8462179435483
436,강서구,1150010100,염창동,남성,40대 ,1541.2977639112903
