시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
관악구,11620103,남현동,22,20220616.166666668,11620630.0,26008.799294444445,1666.8698833333333,1491.8209611111113,1491.8209611111113,1491.8209611111113,1491.8209611111113,1491.8209611111113,1491.8209611111113,1491.8209611111113
관악구,11620103,남현동,23,20220616.166666668,11620630.0,24711.262755555555,1706.3949833333331,1553.1165277777777,1553.1165277777777,1553.1165277777777,1553.1165277777777,1553.1165277777777,1553.1165277777777,1553.1165277777777
광진구,11215101,중곡동,0,20220616.166666668,11215755.0,20681.820006944447,1278.6989875,1377.8593375,1377.8593375,1377.8593375,1377.8593375,1377.8593375,1377.8593375,1377.8593375
광진구,11215101,중곡동,1,20220616.166666668,11215755.0,20824.267041666666,1279.4283180555556,1384.135223611111,1384.135223611111,1384.135223611111,1384.135223611111,1384.135223611111,1384.135223611111,1384.135223611111
광진구,11215101,중곡동,2,20220616.166666668,11215755.0,20909.897916666665,1282.6025180555555,1389.4802124999999,1389.4802124999999,1389.4802124999999,1389.4802124999999,1389.4802124999999,1389.4802124999999,1389.4802124999999
광진구,11215101,중곡동,3,20220616.166666668,11215755.0,20931.976754166666,1283.6299527777778,1393.188965277778,1393.188965277778,1393.188965277778,1393.188965277778,1393.188965277778,1393.188965277778,1393.188965277778
광진구,11215101,중곡동,4,20220616.166666668,11215755.0,21005.056791666666,1287.6116833333333,1399.8410583333334,1399.8410583333334,1399.8410583333334,1399.8410583333334,1399.8410583333334,1399.8410583333334,1399.8410583333334
광진구,11215101,중곡동,5,20220616.166666668,11215755.0,20712.750541666668,1285.9068152777777,1400.542138888889,1400.542138888889,1400.542138888889,1400.542138888889,1400.542138888889,1400.542138888889,1400.542138888889
광진구,11215101,중곡동,6,20220616.166666668,11215755.0,20123.61550138889,1277.7665847222222,1403.8130652777777,1403.8130652777777,1403.8130652777777,1403.8130652777777,1403.8130652777777,1403.8130652777777,1403.8130652777777
광진구,11215101,중곡동,7,20220616.166666668,11215755.0,19580.824995833333,1324.7021902777778,1651.3950666666667,1651.3950666666667,1651.3950666666667,1651.3950666666667,1651.3950666666667,1651.3950666666667,1651.3950666666667
광진구,11215101,중곡동,8,20220616.166666668,11215755.0,17969.890768055557,1184.4105430555555,1543.0099180555555,1543.0099180555555,1543.0099180555555,1543.0099180555555,1543.0099180555555,1543.0099180555555,1543.0099180555555
광진구,11215101,중곡동,9,20220616.166666668,11215755.0,17141.526640277778,1171.712052777778,1517.3194347222222,1517.3194347222222,1517.3194347222222,1517.3194347222222,1517.3194347222222,1517.3194347222222,1517.3194347222222
광진구,11215101,중곡동,10,20220616.166666668,11215755.0,16785.790341666667,1153.4637097222223,1492.9587013888888,1492.9587013888888,1492.9587013888888,1492.9587013888888,1492.9587013888888,1492.9587013888888,1492.9587013888888
광진구,11215101,중곡동,11,20220616.166666668,11215755.0,16542.974520833333,1136.2619347222221,1453.1965041666667,1453.1965041666667,1453.1965041666667,1453.1965041666667,1453.1965041666667,1453.1965041666667,1453.1965041666667
광진구,11215101,중곡동,12,20220616.166666668,11215755.0,16414.544625,1137.4873777777777,1453.621751388889,1453.621751388889,1453.621751388889,1453.621751388889,1453.621751388889,1453.621751388889,1453.621751388889
광진구,11215101,중곡동,13,20220616.166666668,11215755.0,16206.860329166666,1135.5593333333334,1444.7079597222223,1444.7079597222223,1444.7079597222223,1444.7079597222223,1444.7079597222223,1444.7079597222223,1444.7079597222223
광진구,11215101,중곡동,14,20220616.166666668,11215755.0,16109.744805555554,1133.8114972222222,1439.7899486111112,1439.7899486111112,1439.7899486111112,1439.7899486111112,1439.7899486111112,1439.7899486111112,1439.7899486111112
광진구,11215101,중곡동,15,20220616.166666668,11215755.0,16345.437016666667,1208.1382791666665,1446.6143652777778,1446.6143652777778,1446.6143652777778,1446.6143652777778,1446.6143652777778,1446.6143652777778,1446.6143652777778
광진구,11215101,중곡동,16,20220616.166666668,11215755.0,16624.66371388889,1238.798161111111,1387.2858263888888,1387.2858263888888,1387.2858263888888,1387.2858263888888,1387.2858263888888,1387.2858263888888,1387.2858263888888
광진구,11215101,중곡동,17,20220616.166666668,11215755.0,17071.1478,1244.1366930555555,1373.8429166666667,1373.8429166666667,1373.8429166666667,1373.8429166666667,1373.8429166666667,1373.8429166666667,1373.8429166666667
광진구,11215101,중곡동,18,20220616.166666668,11215755.0,17857.68267777778,1229.5767291666666,1352.5662375000002,1352.5662375000002,1352.5662375000002,1352.5662375000002,1352.5662375000002,1352.5662375000002,1352.5662375000002
광진구,11215101,중곡동,19,20220616.166666668,11215755.0,18539.738556944445,1220.8644833333333,1352.5089263888888,1352.5089263888888,1352.5089263888888,1352.5089263888888,1352.5089263888888,1352.5089263888888,1352.5089263888888
광진구,11215101,중곡동,20,20220616.166666668,11215755.0,19016.945605555557,1242.1481680555555,1369.8465375,1369.8465375,1369.8465375,1369.8465375,1369.8465375,1369.8465375,1369.8465375
광진구,11215101,중곡동,21,20220616.166666668,11215755.0,19430.82463611111,1224.5731402777776,1363.5155972222224,1363.5155972222224,1363.5155972222224,1363.5155972222224,1363.5155972222224,1363.5155972222224,1363.5155972222224
광진구,11215101,중곡동,22,20220616.166666668,11215755.0,19874.937984722223,1239.6919194444445,1333.6552000000001,1333.6552000000001,1333.6552000000001,1333.6552000000001,1333.6552000000001,1333.6552000000001,1333.6552000000001
광진구,11215101,중곡동,23,20220616.166666668,11215755.0,20394.737975,1273.8433652777776,1352.1244916666667,1352.1244916666667,1352.1244916666667,1352.1244916666667,1352.1244916666667,1352.1244916666667,1352.1244916666667
광진구,11215102,능동,0,20220616.166666668,11215780.0,14009.422194444445,740.5410666666667,730.6191722222222,730.6191722222222,730.6191722222222,730.6191722222222,730.6191722222222,730.6191722222222,730.6191722222222
광진구,11215102,능동,1,20220616.166666668,11215780.0,13904.569505555555,751.0141166666667,718.4728333333334,718.4728333333334,718.4728333333334,718.4728333333334,718.4728333333334,718.4728333333334,718.4728333333334
광진구,11215102,능동,2,20220616.166666668,11215780.0,13832.13425,753.1232166666666,720.4185833333333,720.4185833333333,720.4185833333333,720.4185833333333,720.4185833333333,720.4185833333333,720.4185833333333
광진구,11215102,능동,3,20220616.166666668,11215780.0,13995.801894444445,754.0671277777778,732.3246833333334,732.3246833333334,732.3246833333334,732.3246833333334,732.3246833333334,732.3246833333334,732.3246833333334
광진구,11215102,능동,4,20220616.166666668,11215780.0,13901.259644444444,745.9292333333334,732.1000055555555,732.1000055555555,732.1000055555555,732.1000055555555,732.1000055555555,732.1000055555555,732.1000055555555
광진구,11215102,능동,5,20220616.166666668,11215780.0,14432.208794444443,756.2570388888889,748.7533777777777,748.7533777777777,748.7533777777777,748.7533777777777,748.7533777777777,748.7533777777777,748.7533777777777
광진구,11215102,능동,6,20220616.166666668,11215780.0,14706.627950000002,772.6580111111111,800.3728888888888,800.3728888888888,800.3728888888888,800.3728888888888,800.3728888888888,800.3728888888888,800.3728888888888
광진구,11215102,능동,7,20220616.166666668,11215780.0,15865.460633333332,1253.87235,1081.6761333333334,1081.6761333333334,1081.6761333333334,1081.6761333333334,1081.6761333333334,1081.6761333333334,1081.6761333333334
