시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
서초구,11650108,서초동,15,20220614.5,11650522.75,42004.675393749996,2070.5296416666665,3700.866980208333,3700.866980208333,3700.866980208333,3700.866980208333,3700.866980208333,3700.866980208333,3700.866980208333
서초구,11650108,서초동,16,20220614.5,11650522.75,41334.123641666665,2054.8815666666665,3666.492225,3666.492225,3666.492225,3666.492225,3666.492225,3666.492225,3666.492225
서초구,11650108,서초동,17,20220614.5,11650522.75,40413.89234375,2024.6198406249998,3659.7652999999996,3659.7652999999996,3659.7652999999996,3659.7652999999996,3659.7652999999996,3659.7652999999996,3659.7652999999996
서초구,11650108,서초동,18,20220614.5,11650522.75,38513.54057708333,2000.3396125,3595.8550145833337,3595.8550145833337,3595.8550145833337,3595.8550145833337,3595.8550145833337,3595.8550145833337,3595.8550145833337
서초구,11650108,서초동,19,20220614.5,11650522.75,36588.854971875,1998.1943645833335,3545.8033104166666,3545.8033104166666,3545.8033104166666,3545.8033104166666,3545.8033104166666,3545.8033104166666,3545.8033104166666
서초구,11650108,서초동,20,20220614.5,11650522.75,35428.90444375,2031.9709635416666,3531.266934375,3531.266934375,3531.266934375,3531.266934375,3531.266934375,3531.266934375,3531.266934375
서초구,11650108,서초동,21,20220614.5,11650522.75,34178.197390625,2084.8462375,3509.379919791667,3509.379919791667,3509.379919791667,3509.379919791667,3509.379919791667,3509.379919791667,3509.379919791667
서초구,11650108,서초동,22,20220614.5,11650522.75,32662.858573958336,2180.465355208333,3427.2136229166667,3427.2136229166667,3427.2136229166667,3427.2136229166667,3427.2136229166667,3427.2136229166667,3427.2136229166667
서초구,11650108,서초동,23,20220614.5,11650522.75,30857.89859270833,2170.9012114583334,3324.403771875,3324.403771875,3324.403771875,3324.403771875,3324.403771875,3324.403771875,3324.403771875
서초구,11650109,내곡동,0,20220614.5,11650660.0,7671.626741666667,1301.595325,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222
서초구,11650109,내곡동,1,20220614.5,11650660.0,7654.674955555555,1306.5508222222222,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779
서초구,11650109,내곡동,2,20220614.5,11650660.0,7656.699180555555,1296.1513972222222,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889
서초구,11650109,내곡동,3,20220614.5,11650660.0,7675.601716666667,1302.3763805555554,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778
서초구,11650109,내곡동,4,20220614.5,11650660.0,7748.9034111111105,1297.4111138888888,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889
