시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
종로구,11110121,신문로2가,14,20220615.5,11110530.0,3247.867786388889,42.24541111111111,49.453116666666666,196.97479944444447,332.9947486111111,360.6576827777778,266.48490305555555,132.82155527777778,110.35828694444444,48.873328055555554,82.48836305555555,357.05261666666667,397.2652813888889,328.4258397222222,233.13392861111112,159.95164666666668,148.68627166666664
종로구,11110121,신문로2가,15,20220615.5,11110530.0,3180.257573888889,42.49487416666667,51.64714166666667,199.25535722222222,331.25736166666667,356.58068000000003,259.0914794444445,125.61061166666667,103.00331638888889,45.93489805555556,83.36308305555555,359.5881416666667,392.3799686111111,323.7271455555556,222.71773222222222,145.02098138888888,138.58480305555557
종로구,11110121,신문로2가,16,20220615.5,11110530.0,3105.2814847222226,43.47969444444445,57.559151944444444,199.9657711111111,325.99820166666666,350.24298749999997,249.67908833333334,118.27866361111111,92.09979777777777,51.1941875,83.30717138888889,359.0973611111111,385.4533094444444,319.0085555555555,212.75162638888887,130.90732500000001,126.25856527777778
종로구,11110121,신문로2가,17,20220615.5,11110530.0,2973.0608405555554,41.4181125,56.261831666666666,200.75549972222223,319.42523527777774,336.20448500000003,238.43637444444445,110.93072944444445,81.88793000000001,48.22656666666667,78.19667972222221,350.8181011111111,372.1970675,298.84539166666667,199.44175833333333,124.2761475,115.73893722222222
종로구,11110121,신문로2가,18,20220615.5,11110530.0,2626.131134722222,38.33472527777778,55.492602777777776,178.51826583333334,274.33309694444443,290.4465813888889,216.11871833333333,102.58792444444445,76.46202749999999,44.60734083333333,72.39740861111112,294.86774194444445,312.1793469444445,256.9497147222222,185.4277625,115.86335027777777,111.54451888888889
종로구,11110121,신문로2가,19,20220615.5,11110530.0,2240.9963147222225,33.982905,52.171484166666666,156.06921499999999,223.3012675,234.77655388888888,182.10181277777778,92.99469083333334,71.10620722222221,39.650260277777775,65.92485166666667,247.37877194444445,255.8525786111111,212.9720575,163.0775875,104.45274527777777,105.18333166666666
종로구,11110121,신문로2가,20,20220615.5,11110530.0,2001.2919797222223,32.922584722222226,49.927588888888884,139.57022694444444,193.31398694444445,203.6799972222222,162.28021361111112,84.94296361111111,65.43901111111111,37.071526388888884,62.23961861111111,214.62240027777776,223.3593958333333,187.69523444444442,146.95415555555556,95.35296694444445,101.92010194444444
종로구,11110121,신문로2가,21,20220615.5,11110530.0,1748.6261972222223,31.53827611111111,46.67312111111111,122.68383222222222,167.18966305555557,172.34489305555556,136.9519511111111,73.60007277777778,61.07314638888889,36.692126388888894,57.66109944444444,181.15389416666667,191.0592213888889,161.80561972222222,125.92967138888889,84.19749138888889,98.07211277777779
종로구,11110121,신문로2가,22,20220615.5,11110530.0,1502.4225091666667,32.09209972222222,43.68729444444444,101.45414222222222,138.0538727777778,144.32448444444444,115.81113583333334,65.51415861111111,57.2030175,36.959363333333336,51.97187833333333,138.52402500000002,157.02411694444444,138.22457277777778,108.85205972222222,75.77301222222222,96.95327722222221
종로구,11110121,신문로2가,23,20220615.5,11110530.0,1206.161661388889,31.075677499999998,36.24465361111111,70.85310222222223,103.24999361111112,110.6230188888889,96.98757111111111,56.93882444444444,55.79960694444445,30.43465388888889,39.019755,86.56394222222222,118.32433361111111,115.73665444444444,94.07611166666668,67.85097833333333,92.38281083333332
종로구,11110122,청진동,0,20220615.5,11110615.0,923.0975643678161,17.75700551724138,16.50753022988506,116.3278732183908,110.72434344827586,100.85342816091953,91.3958251724138,54.26118045977012,38.88570137931035,10.09268195402299,19.064175862068964,97.47675597701149,66.04092218390805,57.36004206896552,47.60642494252873,36.6296408045977,42.11403551724138
종로구,11110122,청진동,1,20220615.5,11110615.0,876.4985288505746,17.836427011494255,16.024490574712644,108.25683977011495,102.16583379310345,95.16858264367815,87.4068424137931,53.127030919540225,38.118240689655174,9.99827275862069,18.336533448275862,89.98012701149425,61.63133666666667,55.57359103448276,45.880574022988505,35.6414091954023,41.352400229885056
종로구,11110122,청진동,2,20220615.5,11110615.0,845.4149387356322,17.73558367816092,15.872436781609196,101.6297524137931,95.3388448275862,91.04401666666666,85.29110551724139,52.509669425287356,37.69816183908046,10.041214712643677,18.174597586206897,85.4782627586207,58.8170724137931,54.25209057471264,45.18562781609195,35.18694551724138,41.1595540229885
종로구,11110122,청진동,3,20220615.5,11110615.0,823.850919770115,17.943490804597705,15.791648965517242,96.48442540229885,90.33953540229885,88.77547655172414,83.84008540229885,51.636515287356325,37.778671034482755,10.053065977011494,17.79764528735632,82.0738140229885,56.97988632183908,53.69569954022988,44.805996551724135,35.02776425287356,40.82719908045977
종로구,11110122,청진동,4,20220615.5,11110615.0,830.6003035632184,17.64612816091954,15.459978850574712,93.26857310344828,87.20494494252874,87.71534022988506,83.2842651724138,53.55733988505747,39.05785436781609,10.139861379310345,17.832229080459772,80.37661183908045,56.30001655172414,53.55525643678161,48.627913793103446,41.84749586206897,44.72649471264368
종로구,11110122,청진동,5,20220615.5,11110615.0,867.8849132183908,17.99901482758621,15.62504459770115,91.61641172413793,88.35448609195402,90.60411218390804,91.33803172413793,60.489559425287354,42.91443229885057,10.08100264367816,17.60890287356322,80.9185867816092,57.24262551724137,55.055547931034475,52.48990436781609,46.712749425287356,48.834501149425286
