시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
성북구,11290120,동선동5가,10,20220616.166666668,11290575.0,3183.59536875,91.49631111111111,141.4099347222222,270.7223868055555,199.45983333333334,181.04704930555556,173.26334791666667,102.56984444444444,103.33568055555556,112.32372916666667,311.0369270833333,502.0935715277778,233.00371666666666,231.47093333333336,207.1037861111111,144.42352847222222,178.83473125
성북구,11290120,동선동5가,11,20220616.166666668,11290575.0,3266.147070138889,95.84185972222222,147.5903020833333,274.8298763888889,202.18005347222223,185.12242083333334,176.41691805555556,102.26560069444446,103.52503819444445,117.03288958333331,328.6861090277778,523.8111909722222,239.6272201388889,239.35187499999998,207.31706458333332,143.29770208333332,179.25097083333333
성북구,11290120,동선동5가,12,20220616.166666668,11290575.0,3290.1247381944445,98.54012708333333,144.25182083333334,274.63627083333336,203.39191805555555,185.30861875,172.8244222222222,102.80684444444445,104.80071597222222,124.71684583333334,328.5024013888889,532.6145486111111,241.06512430555554,246.46801111111114,209.98470694444444,144.38927291666667,175.82311388888888
성북구,11290120,동선동5가,13,20220616.166666668,11290575.0,3309.4166270833334,102.13351805555556,152.24917916666666,274.3039013888889,201.51307916666667,183.90369583333333,170.87288819444444,101.27355486111111,101.78531527777778,128.16021041666667,339.4944,537.8750854166667,243.69122777777778,248.12379097222225,205.95586527777778,142.34533611111112,175.7356284722222
성북구,11290120,동선동5가,14,20220616.166666668,11290575.0,3319.8343284722223,98.14334236111111,154.01936666666666,278.7967791666667,202.42399236111112,184.88383333333334,170.6785409722222,101.42832847222222,99.68967500000001,129.80130486111113,349.1065243055556,547.7757208333334,243.33558819444448,245.79025763888887,203.2367673611111,139.94099583333335,170.783375
성북구,11290120,동선동5가,15,20220616.166666668,11290575.0,3302.7969361111113,93.85887777777778,153.02063819444444,283.9376625,205.69931458333335,185.33114305555557,169.62914583333335,100.41160902777777,100.6165,124.54913888888889,341.9614305555556,546.3581451388889,239.81872291666664,244.77256527777777,204.45453402777778,137.14269444444443,171.23475694444446
성북구,11290120,동선동5가,16,20220616.166666668,11290575.0,3323.0538895833333,104.54494097222222,176.88749583333333,294.97257569444446,208.41379375,186.09269305555554,170.94076805555557,101.92614722222223,102.18051319444444,113.07937986111111,324.24398819444446,549.7385944444445,240.0156173611111,239.6469590277778,204.6460298611111,135.76058055555555,169.96385972222222
성북구,11290120,동선동5가,17,20220616.166666668,11290575.0,3411.785682638889,104.35907916666666,192.07391319444443,313.8498777777778,215.29434791666665,192.546825,177.09072708333332,105.99967916666667,105.5279625,108.73596319444444,325.4660125,560.30279375,245.76021875,243.6787576388889,210.1169222222222,136.82493680555555,174.15761805555556
성북구,11290120,동선동5가,18,20220616.166666668,11290575.0,3533.8293729166667,100.79815624999999,199.61064930555554,341.5356875,232.0809763888889,203.07993333333332,186.52391388888887,109.13224097222222,108.69551527777777,102.04252291666666,320.9815736111111,590.6434958333334,260.79762013888893,253.32366041666668,214.06383263888887,137.7697888888889,172.74983680555556
성북구,11290120,동선동5가,19,20220616.166666668,11290575.0,3582.8998,94.11991180555555,199.92978472222222,361.09728958333335,240.69634305555553,208.6279861111111,189.96390208333332,111.20156736111112,108.47073263888889,98.93831388888889,314.4801409722222,616.50215,263.8356729166667,255.50444305555558,213.5394111111111,136.14806875,169.84409166666669
